ch,keV,net,fit,model,continuum_raw,Tl-208,Ac-228,Ra-224,Pb-212,Th-228,Bi-212,Rn-220
252,81.771,40222.078,40222.078,44823.727,25310.429,8847.343,11343.233,7920.903,5592.878,9323.814,978.861,816.696
253,82.151,40120.441,40120.441,44570.248,25500.438,8937.398,11574.515,7974.235,5687.615,8588.927,982.551,825.008
254,82.531,40540.893,40540.893,44316.461,25690.447,9026.119,11805.203,8031.262,5768.496,7865.864,986.025,833.493
255,82.911,41039.372,41039.372,44070.906,25880.456,9113.095,12033.078,8092.101,5833.069,7168.041,989.350,842.172
256,83.291,41656.591,41656.591,43839.931,26070.466,9197.890,12255.835,8156.480,5879.521,6506.532,992.604,851.071
257,83.671,42031.221,42031.221,43627.618,26260.475,9280.057,12471.137,8223.760,5906.698,5889.880,995.872,860.214
258,84.051,42597.703,42597.703,43435.848,26450.484,9359.154,12676.675,8292.978,5914.097,5324.072,999.245,869.626
259,84.431,43209.378,43209.378,43264.498,26640.493,9434.753,12870.230,8362.899,5901.830,4812.638,1002.817,879.331
260,84.811,43543.369,43543.369,43111.747,26830.503,9506.465,13049.733,8432.083,5870.574,4356.867,1006.677,889.348
261,85.191,43913.021,43913.021,42974.448,27020.512,9573.947,13213.328,8498.959,5821.502,3956.103,1010.914,899.695
262,85.571,43888.646,43888.646,42498.828,26860.812,9537.087,13247.567,8495.976,5721.361,3594.392,1003.464,898.983
263,85.951,44242.288,44242.288,42030.040,26701.112,9495.372,13263.008,8487.490,5606.999,3282.073,996.507,898.591
264,86.331,44738.523,44738.523,41563.430,26541.413,9448.703,13258.745,8472.005,5480.566,3014.793,990.098,898.520
265,86.710,45014.138,45014.138,41094.608,26381.713,9397.078,13234.254,8448.187,5344.356,2787.692,984.276,898.765
266,87.090,44916.578,44916.578,40619.744,26222.013,9340.597,13189.415,8414.919,5200.724,2595.713,979.063,899.314
267,87.470,44438.738,44438.738,40135.804,26062.313,9279.463,13124.521,8371.345,5052.011,2433.851,974.467,900.148
268,87.850,43711.251,43711.251,39640.707,25902.614,9213.980,13040.271,8316.904,4900.478,2297.357,970.476,901.240
269,88.229,43398.066,43398.066,39133.410,25742.914,9144.547,12937.756,8251.349,4748.252,2181.880,967.066,902.559
270,88.609,43137.204,43137.204,38613.933,25583.214,9071.644,12818.429,8174.750,4597.288,2083.555,964.198,904.068
271,88.988,42720.155,42720.155,38083.317,25423.515,8995.826,12684.061,8087.491,4449.337,1999.055,961.823,905.724
272,89.368,42164.384,42164.384,37543.536,25263.815,8917.702,12536.697,7990.248,4305.929,1925.594,959.882,907.484
273,89.747,41142.785,41142.785,36997.367,25104.115,8837.923,12378.593,7883.964,4168.369,1860.906,958.310,909.302
274,90.127,40258.734,40258.734,36448.234,24944.415,8757.159,12212.149,7769.810,4037.734,1803.207,957.041,911.133
275,90.506,39418.925,39418.925,35900.036,24784.716,8676.088,12039.848,7649.144,3914.884,1751.134,956.005,912.933
276,90.886,38085.115,38085.115,35356.958,24625.016,8595.372,11864.178,7523.458,3800.468,1703.682,955.137,914.663
277,91.265,37745.119,37745.119,34823.298,24465.316,8515.644,11687.572,7394.335,3694.945,1660.143,954.374,916.285
278,91.644,36641.465,36641.465,34303.290,24305.616,8437.491,11512.340,7263.392,3598.599,1620.039,953.660,917.769
279,92.024,35581.789,35581.789,33800.945,24145.917,8361.444,11340.612,7132.235,3511.552,1583.068,952.945,919.089
280,92.403,34433.987,34433.987,33319.919,23986.217,8287.963,11174.290,7002.412,3433.784,1549.053,952.188,920.228
281,92.782,33600.077,33600.077,32863.391,23826.517,8217.432,11015.012,6875.374,3365.147,1517.898,951.356,921.171
282,93.161,32452.511,32452.511,32433.977,23666.817,8150.150,10864.118,6752.439,3305.382,1489.553,950.423,921.912
283,93.541,31727.719,31727.719,32033.664,23507.118,8086.332,10722.637,6634.765,3254.125,1463.987,949.371,922.447
284,93.920,30766.787,30766.787,31663.768,23347.418,8026.102,10591.275,6523.329,3210.927,1441.168,948.187,922.779
285,94.299,29538.788,29538.788,31324.918,23187.718,7969.499,10470.425,6418.912,3175.258,1421.050,946.865,922.910
286,94.678,29073.726,29073.726,31017.063,23028.018,7916.476,10360.170,6322.092,3146.520,1403.557,945.402,922.846
287,95.057,28293.858,28293.858,30739.488,22868.319,7866.909,10260.308,6233.242,3124.057,1388.584,943.797,922.592
288,95.436,27016.851,27016.851,30490.864,22708.619,7820.600,10170.375,6152.535,3107.162,1375.991,942.050,922.150
289,95.815,26627.519,26627.519,30269.290,22548.919,7777.284,10089.675,6079.951,3095.091,1365.606,940.160,921.522
290,96.194,25847.676,25847.676,30072.364,22389.219,7736.640,10017.312,6015.287,3087.069,1357.223,938.127,920.706
291,96.573,25299.579,25299.579,29897.254,22229.520,7698.298,9952.224,5958.178,3082.303,1350.609,935.947,919.695
292,96.952,24380.460,24380.460,29740.774,22069.820,7661.853,9893.223,5908.106,3079.994,1345.509,933.611,918.479
293,97.331,24116.280,24116.280,29599.469,21910.120,7626.869,9839.026,5864.424,3079.348,1341.647,931.111,917.042
294,97.709,23505.386,23505.386,29469.698,21750.421,7592.898,9788.296,5826.376,3079.590,1338.737,928.433,915.366
295,98.088,23103.642,23103.642,29347.727,21590.721,7559.484,9739.671,5793.115,3079.977,1336.486,925.562,913.431
296,98.467,23134.381,23134.381,29229.810,21431.021,7526.178,9691.803,5763.729,3079.807,1334.600,922.480,911.212
297,98.846,22651.653,22651.653,29112.279,21271.321,7492.546,9643.389,5737.259,3078.440,1332.791,919.169,908.685
298,99.224,22600.402,22600.402,28991.623,21111.622,7458.182,9593.198,5712.726,3075.300,1330.783,915.608,905.825
299,99.603,22049.972,22049.972,28864.570,20951.922,7422.715,9540.105,5689.150,3069.892,1328.316,911.779,902.612
300,99.982,21581.571,21581.571,28728.155,20792.222,7385.818,9483.108,5665.574,3061.807,1325.155,907.667,899.026
301,100.360,21872.802,21872.802,28579.788,20632.522,7347.214,9421.358,5641.085,3050.731,1321.091,903.258,895.052
302,100.739,21652.536,21652.536,28417.302,20472.823,7306.681,9354.172,5614.837,3036.447,1315.945,898.541,890.680
303,101.117,21677.445,21677.445,28238.998,20313.123,7264.060,9281.045,5586.063,3018.835,1309.574,893.513,885.908
304,101.496,21709.936,21709.936,28043.673,20153.423,7219.249,9201.663,5554.101,2997.876,1301.873,888.172,880.738
305,101.874,21739.247,21739.247,27830.632,19993.723,7172.211,9115.902,5518.400,2973.639,1292.773,882.526,875.182
306,102.253,21440.054,21440.054,27599.689,19834.024,7122.965,9023.826,5478.533,2946.281,1282.245,876.584,869.256
307,102.631,21494.161,21494.161,27351.151,19674.324,7071.588,8925.679,5434.205,2916.035,1270.298,870.364,862.983
308,103.010,21360.372,21360.372,27085.787,19514.624,7018.206,8821.872,5385.255,2883.196,1256.977,863.887,856.394
309,103.388,21636.089,21636.089,26804.783,19354.924,6962.991,8712.963,5331.655,2848.111,1242.363,857.179,849.521
310,103.766,21353.735,21353.735,26509.693,19195.225,6906.150,8599.638,5273.504,2811.163,1226.564,850.270,842.404
311,104.145,20988.412,20988.412,26202.370,19035.525,6847.918,8482.680,5211.021,2772.758,1209.719,843.191,835.084
312,104.523,20794.845,20794.845,25884.897,18875.825,6788.550,8362.946,5144.531,2733.306,1191.985,835.977,827.602
313,104.901,20859.359,20859.359,25559.517,18716.125,6728.311,8241.337,5074.454,2693.213,1173.538,828.662,820.002
314,105.279,20959.220,20959.220,25228.557,18556.426,6667.469,8118.769,5001.283,2652.865,1154.565,821.280,812.326
315,105.657,20913.426,20913.426,24894.359,18396.726,6606.286,7996.146,4925.570,2612.617,1135.260,813.865,804.614
316,106.036,20706.839,20706.839,24559.210,18237.026,6545.013,7874.337,4847.903,2572.787,1115.818,806.448,796.904
317,106.414,21148.925,21148.925,24225.289,18077.327,6483.880,7754.153,4768.892,2533.647,1096.431,799.057,789.230
318,106.792,20677.892,20677.892,23894.615,17917.627,6423.095,7636.330,4689.149,2495.418,1077.285,791.717,781.622
319,107.170,20293.903,20293.903,23569.005,17757.927,6362.840,7521.516,4609.270,2458.271,1058.553,784.450,774.106
320,107.548,20253.822,20253.822,23250.052,17598.227,6303.266,7410.260,4529.824,2422.328,1040.398,777.274,766.702
321,107.926,20101.666,20101.666,22939.104,17438.528,6244.497,7303.014,4451.337,2387.659,1022.967,770.202,759.428
322,108.304,19739.355,19739.355,22637.259,17278.828,6186.624,7200.123,4374.289,2354.294,1006.390,763.245,752.294
323,108.682,19619.197,19619.197,22345.367,17119.128,6129.711,7101.836,4299.097,2322.220,990.783,756.409,745.310
324,109.059,19575.353,19575.353,22064.045,16959.428,6073.795,7008.311,4226.123,2291.394,976.246,749.698,738.478
325,109.437,19196.571,19196.571,21793.692,16799.729,6018.887,6919.620,4155.661,2261.750,962.864,743.110,731.800
326,109.815,19377.635,19377.635,21534.520,16640.029,5964.978,6835.767,4087.945,2233.200,950.713,736.644,725.273
327,110.193,19006.971,19006.971,21286.575,16480.329,5912.040,6756.693,4023.147,2205.648,939.858,730.296,718.893
328,110.571,18945.135,18945.135,21049.771,16320.629,5860.032,6682.295,3961.384,2178.993,930.358,724.058,712.652
329,110.948,18726.121,18726.121,20823.923,16160.930,5808.898,6612.433,3902.720,2153.136,922.269,717.922,706.544
330,111.326,18543.867,18543.867,20608.771,16001.230,5758.578,6546.946,3847.173,2127.984,915.649,711.882,700.558
331,111.704,18624.039,18624.039,20404.014,15841.530,5709.004,6485.662,3794.720,2103.457,910.558,705.927,694.686
332,112.081,18576.574,18576.574,20209.333,15681.830,5660.106,6428.406,3745.305,2079.485,907.064,700.048,688.918
333,112.459,18295.987,18295.987,20024.408,15522.131,5611.814,6375.008,3698.843,2056.017,905.245,694.237,683.244
334,112.837,18095.766,18095.766,19848.942,15362.431,5564.059,6325.312,3655.228,2033.014,905.192,688.484,677.654
335,113.214,18176.867,18176.867,19682.671,15202.731,5516.775,6279.174,3614.335,2010.458,907.008,682.782,672.139
336,113.592,18282.530,18282.530,19525.368,15043.031,5469.900,6236.472,3576.027,1988.340,910.815,677.122,666.691
337,113.969,17891.175,17891.175,19376.855,14883.332,5423.380,6197.100,3540.159,1966.668,916.749,671.499,661.301
338,114.347,18249.157,18249.157,19236.997,14723.632,5377.162,6160.967,3506.580,1945.459,924.963,665.905,655.961
339,114.724,18303.655,18303.655,19105.701,14563.932,5331.202,6128.001,3475.135,1924.738,935.623,660.337,650.666
340,115.102,18147.261,18147.261,18982.906,14404.233,5285.460,6098.134,3445.673,1904.535,948.910,654.788,645.407
341,115.479,17811.187,17811.187,18868.580,14244.533,5239.902,6071.308,3418.039,1884.885,965.012,649.255,640.179
342,115.856,17891.398,17891.398,18762.699,14084.833,5194.501,6047.460,3392.085,1865.819,984.122,643.734,634.977
343,116.234,18048.556,18048.556,18665.242,13925.133,5149.233,6026.521,3367.666,1847.369,1006.433,638.224,629.795
344,116.611,17891.699,17891.699,18576.170,13765.434,5104.078,6008.406,3344.640,1829.561,1032.133,632.722,624.630
345,116.988,17846.915,17846.915,18495.412,13605.734,5059.022,5993.008,3322.872,1812.415,1061.393,627.227,619.476
346,117.365,17789.350,17789.350,18422.853,13446.034,5014.052,5980.194,3302.232,1795.945,1094.364,621.737,614.330
347,117.743,17891.305,17891.305,18358.312,13286.334,4969.159,5969.795,3282.595,1780.155,1131.168,616.251,609.188
348,118.120,18220.979,18220.979,18301.533,13126.635,4924.337,5961.604,3263.845,1765.043,1171.887,610.768,604.048
349,118.497,18045.790,18045.790,18252.169,12966.935,4879.581,5955.369,3245.870,1750.596,1216.557,605.289,598.906
350,118.874,17969.484,17969.484,18209.773,12807.235,4834.887,5950.794,3228.565,1736.795,1265.157,599.814,593.761
351,119.251,18025.372,18025.372,18173.786,12647.535,4790.253,5947.536,3211.831,1723.614,1317.601,594.341,588.609
352,119.628,18094.169,18094.169,18143.534,12487.836,4745.677,5945.204,3195.577,1711.020,1373.734,588.872,583.450
353,120.005,18307.708,18307.708,18118.223,12328.136,4701.157,5943.365,3179.718,1698.974,1433.322,583.406,578.282
354,120.382,18757.753,18757.753,18096.939,12168.436,4656.691,5941.543,3164.174,1687.434,1496.050,577.944,573.103
355,120.759,18432.259,18432.259,18078.653,12008.736,4612.278,5939.229,3148.873,1676.355,1561.518,572.486,567.914
356,121.136,18673.958,18673.958,18212.491,11999.299,4611.924,5983.683,3161.707,1680.361,1634.675,572.414,567.728
357,121.513,18932.683,18932.683,18346.958,11989.862,4611.638,6026.550,3174.664,1684.736,1709.492,572.348,567.531
358,121.890,18852.560,18852.560,18480.739,11980.425,4611.418,6067.268,3187.692,1689.431,1785.318,572.289,567.324
359,122.267,18908.747,18908.747,18612.458,11970.987,4611.263,6105.279,3200.741,1694.401,1861.430,572.237,567.107
360,122.643,18976.301,18976.301,18740.696,11961.550,4611.170,6140.039,3213.769,1699.601,1937.041,572.194,566.882
361,123.020,18783.468,18783.468,18864.020,11952.113,4611.135,6171.033,3226.740,1704.989,2011.315,572.159,566.648
362,123.397,19370.516,19370.516,18981.005,11942.676,4611.155,6197.787,3239.619,1710.526,2083.378,572.132,566.408
363,123.774,19289.403,19289.403,19090.264,11933.238,4611.225,6219.876,3252.377,1716.177,2152.334,572.114,566.162
364,124.150,19430.294,19430.294,19190.476,11923.801,4611.339,6236.940,3264.991,1721.907,2217.285,572.104,565.910
365,124.527,19346.494,19346.494,19280.414,11914.364,4611.491,6248.688,3277.437,1727.689,2277.351,572.103,565.656
366,124.904,19677.198,19677.198,19358.971,11904.927,4611.675,6254.910,3289.699,1733.495,2331.684,572.110,565.398
367,125.280,19855.090,19855.090,19425.186,11895.489,4611.883,6255.482,3301.759,1739.303,2379.493,572.126,565.139
368,125.657,19857.382,19857.382,19478.263,11886.052,4612.109,6250.368,3313.605,1745.093,2420.060,572.149,564.879
369,126.033,19759.282,19759.282,19517.593,11876.615,4612.343,6239.622,3325.225,1750.846,2452.758,572.180,564.619
370,126.410,20176.071,20176.071,19542.768,11867.178,4612.579,6223.388,3336.610,1756.547,2477.068,572.217,564.359
371,126.786,20304.899,20304.899,19553.587,11857.740,4612.807,6201.896,3347.750,1762.184,2492.589,572.260,564.101
372,127.163,20701.915,20701.915,19550.063,11848.303,4613.020,6175.457,3358.639,1767.745,2499.051,572.308,563.843
373,127.539,20576.826,20576.826,19532.422,11838.866,4613.209,6144.452,3369.271,1773.220,2496.321,572.361,563.588
374,127.916,20431.629,20431.629,19501.095,11829.428,4613.367,6109.331,3379.639,1778.599,2484.409,572.417,563.333
375,128.292,20475.716,20475.716,19456.710,11819.991,4613.485,6070.591,3389.738,1783.876,2463.465,572.475,563.080
376,128.668,20607.863,20607.863,19400.075,11810.554,4613.555,6028.774,3399.564,1789.043,2433.775,572.535,562.829
377,129.045,20454.231,20454.231,19332.159,11801.117,4613.572,5984.450,3409.112,1794.095,2395.757,572.596,562.578
378,129.421,20580.877,20580.877,19254.066,11791.679,4613.529,5938.204,3418.377,1799.024,2349.948,572.656,562.328
379,129.797,20737.212,20737.212,19167.013,11782.242,4613.419,5890.626,3427.356,1803.826,2296.994,572.714,562.078
380,130.174,20447.327,20447.327,19072.303,11772.805,4613.239,5842.296,3436.043,1808.496,2237.630,572.770,561.829
381,130.550,20145.760,20145.760,18971.290,11763.368,4612.982,5793.778,3444.436,1813.029,2172.665,572.822,561.579
382,130.926,20138.513,20138.513,18865.359,11753.930,4612.647,5745.602,3452.529,1817.420,2102.962,572.870,561.328
383,131.302,20313.326,20313.326,18755.894,11744.493,4612.229,5698.265,3460.320,1821.667,2029.421,572.913,561.077
384,131.678,20454.752,20454.752,18644.249,11735.056,4611.728,5652.217,3467.806,1825.766,1952.957,572.950,560.825
385,132.054,20043.346,20043.346,18531.729,11725.619,4611.141,5607.860,3474.983,1829.713,1874.481,572.981,560.571
386,132.431,20147.190,20147.190,18419.566,11716.181,4610.469,5565.539,3481.849,1833.506,1794.883,573.004,560.316
387,132.807,19953.294,19953.294,18308.902,11706.744,4609.711,5525.550,3488.403,1837.144,1715.015,573.019,560.060
388,133.183,19929.924,19929.924,18200.772,11697.307,4608.870,5488.127,3494.643,1840.624,1635.679,573.025,559.803
389,133.559,19497.229,19497.229,18096.096,11687.870,4607.946,5453.456,3500.570,1843.946,1557.609,573.023,559.546
390,133.935,19335.737,19335.737,17995.671,11678.432,4606.941,5421.667,3506.184,1847.111,1481.469,573.011,559.288
391,134.310,19524.076,19524.076,17900.164,11668.995,4605.859,5392.842,3511.487,1850.119,1407.838,572.990,559.029
392,134.686,19379.689,19379.689,17810.117,11659.558,4604.702,5367.021,3516.482,1852.970,1337.212,572.958,558.772
393,135.062,19045.278,19045.278,17725.945,11650.121,4603.474,5344.202,3521.171,1855.668,1269.998,572.917,558.515
394,135.438,18907.438,18907.438,17647.944,11640.683,4602.178,5324.351,3525.560,1858.214,1206.517,572.864,558.260
395,135.814,18975.501,18975.501,17576.296,11631.246,4600.817,5307.404,3529.653,1860.612,1147.002,572.801,558.007
396,136.190,18966.443,18966.443,17511.083,11621.809,4599.396,5293.273,3533.457,1862.865,1091.609,572.726,557.757
397,136.566,18840.545,18840.545,17452.293,11612.371,4597.918,5281.852,3536.979,1864.976,1040.416,572.640,557.511
398,136.941,18698.438,18698.438,17399.832,11602.934,4596.386,5273.022,3540.227,1866.951,993.435,572.542,557.269
399,137.317,18328.521,18328.521,17353.539,11593.497,4594.804,5266.653,3543.208,1868.793,950.616,572.433,557.032
400,137.693,18540.246,18540.246,17313.195,11584.060,4593.174,5262.609,3545.932,1870.508,911.860,572.311,556.801
401,138.068,18271.810,18271.810,17278.535,11574.622,4591.500,5260.753,3548.407,1872.099,877.023,572.178,556.575
402,138.444,18452.456,18452.456,17249.261,11565.185,4589.785,5260.945,3550.642,1873.571,845.929,572.031,556.357
403,138.820,18146.088,18146.088,17225.048,11555.748,4588.030,5263.049,3552.647,1874.929,818.374,571.873,556.146
404,139.195,18003.036,18003.036,17205.558,11546.311,4586.238,5266.929,3554.431,1876.177,794.139,571.701,555.943
405,139.571,18116.276,18116.276,17190.445,11536.873,4584.412,5272.454,3556.003,1877.319,772.991,571.517,555.748
406,139.946,17947.452,17947.452,17179.360,11527.436,4582.552,5279.497,3557.372,1878.358,754.698,571.321,555.562
407,140.322,17927.727,17927.727,17171.963,11517.999,4580.662,5287.932,3558.547,1879.299,739.028,571.111,555.384
408,140.697,18095.009,18095.009,17167.920,11508.562,4578.743,5297.638,3559.536,1880.144,725.755,570.890,555.215
409,141.073,17917.710,17917.710,17166.912,11499.124,4576.797,5308.495,3560.347,1880.895,714.668,570.655,555.054
410,141.448,18087.335,18087.335,17168.634,11489.687,4574.826,5320.384,3560.988,1881.556,705.569,570.409,554.902
411,141.823,17934.336,17934.336,17172.800,11480.250,4572.831,5333.187,3561.467,1882.128,698.277,570.152,554.759
412,142.199,18035.180,18035.180,17179.142,11470.813,4570.816,5346.785,3561.789,1882.612,692.634,569.883,554.623
413,142.574,18084.326,18084.326,17187.409,11461.375,4568.782,5361.055,3561.962,1883.011,688.500,569.603,554.495
414,142.949,17835.553,17835.553,17197.371,11451.938,4566.732,5375.875,3561.991,1883.325,685.760,569.314,554.375
415,143.325,18164.786,18164.786,17208.817,11442.501,4564.668,5391.117,3561.883,1883.555,684.318,569.015,554.260
416,143.700,17757.913,17757.913,17221.554,11433.063,4562.595,5406.652,3561.642,1883.702,684.103,568.708,554.152
417,144.075,17978.554,17978.554,17235.408,11423.626,4560.514,5422.346,3561.273,1883.765,685.066,568.394,554.050
418,144.450,18154.457,18154.457,17250.223,11414.189,4558.429,5438.061,3560.781,1883.747,687.178,568.073,553.952
419,144.826,18190.865,18190.865,17265.859,11404.752,4556.345,5453.659,3560.171,1883.646,690.431,567.748,553.858
420,145.201,18263.492,18263.492,17282.196,11395.314,4554.265,5468.998,3559.447,1883.464,694.837,567.418,553.768
421,145.576,18015.759,18015.759,17299.132,11385.877,4552.193,5483.937,3558.613,1883.200,700.425,567.084,553.680
422,145.951,17945.957,17945.957,17316.580,11376.440,4550.133,5498.334,3557.672,1882.856,707.242,566.750,553.593
423,146.326,18158.558,18158.558,17334.472,11367.003,4548.090,5512.050,3556.629,1882.432,715.348,566.414,553.508
424,146.701,17881.935,17881.935,17352.758,11357.565,4546.069,5524.950,3555.487,1881.929,724.820,566.079,553.424
425,147.076,17964.551,17964.551,17371.407,11348.128,4544.074,5536.905,3554.251,1881.349,735.743,565.746,553.339
426,147.451,17858.608,17858.608,17390.405,11338.691,4542.110,5547.795,3552.923,1880.692,748.213,565.416,553.254
427,147.826,18056.055,18056.055,17409.754,11329.254,4540.182,5557.507,3551.509,1879.962,762.335,565.090,553.168
428,148.201,17868.988,17868.988,17429.476,11319.816,4538.294,5565.943,3550.012,1879.160,778.218,564.769,553.080
429,148.576,18077.973,18077.973,17449.609,11310.379,4536.451,5573.015,3548.436,1878.290,795.972,564.454,552.991
430,148.951,18249.941,18249.941,17470.205,11300.942,4534.658,5578.652,3546.786,1877.353,815.710,564.146,552.900
431,149.326,17942.208,17942.208,17491.333,11291.505,4532.920,5582.798,3545.067,1876.355,837.541,563.846,552.806
432,149.701,18168.750,18168.750,17513.072,11282.067,4531.241,5585.418,3543.283,1875.298,861.567,563.554,552.711
433,150.075,17810.721,17810.721,17535.511,11272.630,4529.625,5586.490,3541.440,1874.188,887.883,563.272,552.614
434,150.450,17894.351,17894.351,17558.747,11263.193,4528.076,5586.013,3539.544,1873.028,916.570,562.999,552.516
435,150.825,17967.527,17967.527,17582.879,11253.756,4526.600,5584.006,3537.600,1871.825,947.696,562.736,552.417
436,151.200,17882.912,17882.912,17608.008,11244.318,4525.199,5580.503,3535.614,1870.584,981.307,562.484,552.317
437,151.574,17951.081,17951.081,17634.229,11234.881,4523.879,5575.560,3533.593,1869.309,1017.429,562.242,552.217
