ch,keV,net,fit,model,continuum_raw,Tl-208,Ac-228,Ra-224,Pb-212,Th-228,Bi-212,Rn-220
252,81.771,40222.078,40222.078,48901.571,25845.253,9386.288,10853.168,6867.039,7802.939,12225.478,898.401,868.257
253,82.151,40120.441,40120.441,48255.730,26025.629,9476.558,11065.524,6919.160,7891.406,11124.660,901.193,877.229
254,82.531,40540.893,40540.893,47639.344,26206.004,9564.287,11272.820,6974.398,7954.305,10083.228,903.893,886.413
255,82.911,41039.372,41039.372,47060.951,26386.380,9648.987,11472.826,7032.163,7990.090,9114.465,906.582,895.838
256,83.291,41656.591,41656.591,46525.640,26566.755,9730.180,11663.344,7091.578,7998.123,8227.537,909.347,905.531
257,83.671,42031.221,42031.221,46035.320,26747.131,9807.409,11842.269,7151.531,7978.636,7427.677,912.279,915.518
258,84.051,42597.703,42597.703,45589.136,26927.506,9880.261,12007.647,7210.735,7932.650,6716.555,915.465,925.823
259,84.431,43209.378,43209.378,45183.996,27107.882,9948.379,12157.729,7267.790,7861.875,6092.768,918.990,936.465
260,84.811,43543.369,43543.369,44815.164,27288.257,10011.480,12291.024,7321.260,7768.598,5552.413,922.930,947.459
261,85.191,43913.021,43913.021,44476.856,27468.633,10069.368,12406.345,7369.732,7655.554,5089.693,927.349,958.815
262,85.571,43888.646,43888.646,43803.027,27289.211,10015.962,12398.351,7354.730,7478.425,4676.252,920.971,958.335
263,85.951,44242.288,44242.288,43147.267,27109.790,9957.087,12371.040,7332.257,7287.931,4325.632,915.137,958.183
264,86.331,44738.523,44738.523,42503.852,26930.369,9892.873,12324.335,7301.345,7087.382,4029.702,909.869,958.346
265,86.710,45014.138,45014.138,41867.877,26750.947,9823.563,12258.551,7261.257,6880.053,3780.475,905.174,958.805
266,87.090,44916.578,44916.578,41235.492,26571.526,9749.504,12174.387,7211.518,6669.092,3570.414,901.044,959.533
267,87.470,44438.738,44438.738,40604.042,26392.105,9671.144,12072.912,7151.929,6457.449,3392.655,897.455,960.497
268,87.850,43711.251,43711.251,39972.114,26212.683,9589.018,11955.536,7082.574,6247.818,3241.139,894.371,961.658
269,88.229,43398.066,43398.066,39339.511,26033.262,9503.738,11823.969,7003.810,6042.601,3110.678,891.745,962.970
270,88.609,43137.204,43137.204,38707.151,25853.841,9415.973,11680.174,6916.253,5843.888,2996.956,889.520,964.387
271,88.988,42720.155,42720.155,38076.926,25674.419,9326.431,11526.311,6820.751,5653.448,2896.489,887.637,965.859
272,89.368,42164.384,42164.384,37451.522,25494.998,9235.844,11364.675,6718.351,5472.731,2806.552,886.030,967.339
273,89.747,41142.785,41142.785,36834.218,25315.577,9144.945,11197.630,6610.262,5302.885,2725.082,884.636,968.779
274,90.127,40258.734,40258.734,36228.680,25136.156,9054.450,11027.545,6497.809,5144.771,2650.579,883.391,970.136
275,90.506,39418.925,39418.925,35638.755,24956.734,8965.042,10856.729,6382.395,4998.984,2581.995,882.238,971.372
276,90.886,38085.115,38085.115,35068.274,24777.313,8877.353,10687.370,6265.448,4865.884,2518.643,881.123,972.453
277,91.265,37745.119,37745.119,34520.885,24597.892,8791.953,10521.483,6148.385,4745.611,2460.098,880.001,973.354
278,91.644,36641.465,36641.465,33999.892,24418.470,8709.336,10360.862,6032.571,4638.116,2406.120,878.832,974.055
279,92.024,35581.789,35581.789,33508.134,24239.049,8629.910,10207.047,5919.279,4543.175,2356.593,877.587,974.543
280,92.403,34433.987,34433.987,33047.885,24059.628,8553.997,10061.292,5809.666,4460.415,2311.462,876.243,974.811
281,92.782,33600.077,33600.077,32620.787,23880.206,8481.821,9924.556,5704.745,4389.327,2270.697,874.783,974.857
282,93.161,32452.511,32452.511,32227.801,23700.785,8413.515,9797.491,5605.368,4329.284,2234.261,873.198,974.684
283,93.541,31727.719,31727.719,31869.193,23521.364,8349.115,9680.448,5512.214,4279.552,2202.084,871.482,974.298
284,93.920,30766.787,30766.787,31544.540,23341.942,8288.569,9573.491,5425.782,4239.307,2174.055,869.634,973.704
285,94.299,29538.788,29538.788,31252.750,23162.521,8231.738,9476.408,5346.391,4207.642,2150.008,867.653,972.909
286,94.678,29073.726,29073.726,30992.104,22983.100,8178.407,9388.745,5274.184,4183.587,2129.723,865.541,971.917
287,95.057,28293.858,28293.858,30760.315,22803.678,8128.287,9309.825,5209.134,4166.115,2112.925,863.298,970.730
288,95.436,27016.851,27016.851,30554.591,22624.257,8081.031,9238.787,5151.056,4154.159,2099.288,860.924,969.346
289,95.815,26627.519,26627.519,30371.711,22444.836,8036.237,9174.614,5099.619,4146.628,2088.442,858.414,967.757
290,96.194,25847.676,25847.676,30208.110,22265.414,7993.467,9116.170,5054.361,4142.420,2079.979,855.762,965.952
291,96.573,25299.579,25299.579,30059.962,22085.993,7952.250,9062.230,5014.708,4140.440,2073.462,852.958,963.915
292,96.952,24380.460,24380.460,29923.273,21906.572,7912.099,9011.518,4979.987,4139.619,2068.435,849.991,961.624
293,97.331,24116.280,24116.280,29793.975,21727.151,7872.522,8962.741,4949.450,4138.929,2064.431,846.844,959.057
294,97.709,23505.386,23505.386,29668.012,21547.729,7833.034,8914.614,4922.289,4137.404,2060.983,843.501,956.186
295,98.088,23103.642,23103.642,29541.439,21368.308,7793.166,8865.898,4897.657,4134.157,2057.633,839.943,952.984
296,98.467,23134.381,23134.381,29410.505,21188.887,7752.480,8815.424,4874.687,4128.395,2053.942,836.151,949.425
297,98.846,22651.653,22651.653,29271.735,21009.465,7710.576,8762.120,4852.515,4119.435,2049.499,832.107,945.483
298,99.224,22600.402,22600.402,29122.009,20830.044,7667.100,8705.039,4830.295,4106.714,2043.929,827.795,941.138
299,99.603,22049.972,22049.972,28958.627,20650.623,7621.756,8643.375,4807.222,4089.800,2036.899,823.202,936.373
300,99.982,21581.571,21581.571,28779.361,20471.201,7574.308,8576.481,4782.550,4068.400,2028.128,818.318,931.176
301,100.360,21872.802,21872.802,28582.502,20291.780,7524.585,8503.883,4755.604,4042.355,2017.391,813.139,925.545
302,100.739,21652.536,21652.536,28366.883,20112.359,7472.482,8425.289,4725.800,4011.644,2004.520,807.664,919.484
303,101.117,21677.445,21677.445,28131.893,19932.937,7417.962,8340.588,4692.657,3976.375,1989.409,801.900,913.003
304,101.496,21709.936,21709.936,27877.470,19753.516,7361.052,8249.851,4655.801,3936.772,1972.015,795.857,906.121
305,101.874,21739.247,21739.247,27604.081,19574.095,7301.840,8153.321,4614.979,3893.169,1952.356,789.550,898.865
306,102.253,21440.054,21440.054,27312.684,19394.673,7240.469,8051.400,4570.053,3845.986,1930.508,783.001,891.267
307,102.631,21494.161,21494.161,27004.678,19215.252,7177.127,7944.630,4521.005,3795.713,1906.601,776.236,883.365
308,103.010,21360.372,21360.372,26681.840,19035.831,7112.046,7833.675,4467.933,3742.891,1880.814,769.281,875.200
309,103.388,21636.089,21636.089,26346.253,18856.409,7045.483,7719.292,4411.036,3688.088,1853.368,762.168,866.819
310,103.766,21353.735,21353.735,26000.231,18676.988,6977.719,7602.305,4350.610,3631.881,1824.518,754.931,858.267
311,104.145,20988.412,20988.412,25646.233,18497.567,6909.043,7483.580,4287.033,3574.838,1794.548,747.601,849.592
312,104.523,20794.845,20794.845,25286.790,18318.146,6839.747,7363.993,4220.747,3517.496,1763.756,740.211,840.840
313,104.901,20859.359,20859.359,24924.421,18138.724,6770.115,7244.410,4152.245,3460.348,1732.454,732.794,832.054
314,105.279,20959.220,20959.220,24561.568,17959.303,6700.418,7125.658,4082.053,3403.835,1700.951,725.378,823.275
315,105.657,20913.426,20913.426,24200.534,17779.882,6630.903,7008.506,4010.710,3348.328,1669.554,717.991,814.541
316,106.036,20706.839,20706.839,23843.432,17600.460,6561.795,6893.651,3938.758,3294.132,1638.557,710.655,805.883
317,106.414,21148.925,21148.925,23492.144,17421.039,6493.285,6781.701,3866.725,3241.477,1608.234,703.392,797.329
318,106.792,20677.892,20677.892,23148.297,17241.618,6425.534,6673.173,3795.110,3190.521,1578.841,696.218,788.901
319,107.170,20293.903,20293.903,22813.249,17062.196,6358.670,6568.481,3724.374,3141.357,1550.607,689.144,780.616
320,107.548,20253.822,20253.822,22488.083,16882.775,6292.786,6467.945,3654.935,3094.013,1523.736,682.181,772.486
321,107.926,20101.666,20101.666,22173.617,16703.354,6227.947,6371.788,3587.159,3048.465,1498.405,675.334,764.518
322,108.304,19739.355,19739.355,21870.423,16523.932,6164.187,6280.146,3521.354,3004.645,1474.769,668.605,756.717
323,108.682,19619.197,19619.197,21578.845,16344.511,6101.512,6193.076,3457.775,2962.450,1452.958,661.993,749.082
324,109.059,19575.353,19575.353,21299.037,16165.090,6039.908,6110.567,3396.620,2921.752,1433.083,655.495,741.610
325,109.437,19196.571,19196.571,21030.986,15985.668,5979.341,6032.554,3338.035,2882.412,1415.243,649.107,734.295
326,109.815,19377.635,19377.635,20774.559,15806.247,5919.760,5958.926,3282.114,2844.283,1399.524,642.822,727.129
327,110.193,19006.971,19006.971,20529.526,15626.826,5861.103,5889.543,3228.908,2807.225,1386.010,636.633,720.104
328,110.571,18945.135,18945.135,20295.601,15447.405,5803.302,5824.244,3178.427,2771.107,1374.784,630.530,713.208
329,110.948,18726.121,18726.121,20072.473,15267.983,5746.280,5762.859,3130.645,2735.814,1365.937,624.506,706.432
330,111.326,18543.867,18543.867,19859.828,15088.562,5689.961,5705.219,3085.509,2701.251,1359.572,618.551,699.765
331,111.704,18624.039,18624.039,19657.375,14909.141,5634.269,5651.160,3042.941,2667.347,1355.806,612.657,693.196
332,112.081,18576.574,18576.574,19464.865,14729.719,5579.128,5600.532,3002.845,2634.052,1354.779,606.815,686.714
333,112.459,18295.987,18295.987,19282.099,14550.298,5524.468,5553.201,2965.109,2601.339,1356.654,601.019,680.310
334,112.837,18095.766,18095.766,19108.944,14370.877,5470.224,5509.052,2929.613,2569.203,1361.618,595.260,673.974
335,113.214,18176.867,18176.867,18945.327,14191.455,5416.337,5467.989,2896.227,2537.656,1369.888,589.532,667.698
336,113.592,18282.530,18282.530,18791.237,14012.034,5362.753,5429.930,2864.820,2506.725,1381.705,583.830,661.474
337,113.969,17891.175,17891.175,18646.723,13832.613,5309.425,5394.812,2835.259,2476.450,1397.334,578.150,655.294
338,114.347,18249.157,18249.157,18511.877,13653.191,5256.314,5362.578,2807.408,2446.875,1417.063,572.486,649.152
339,114.724,18303.655,18303.655,18386.824,13473.770,5203.385,5333.179,2781.138,2418.051,1441.194,566.836,643.042
340,115.102,18147.261,18147.261,18271.711,13294.349,5150.611,5306.564,2756.317,2390.026,1470.039,561.196,636.958
341,115.479,17811.187,17811.187,18166.680,13114.927,5097.969,5282.674,2732.821,2362.846,1503.911,555.565,630.894
342,115.856,17891.398,17891.398,18071.858,12935.506,5045.441,5261.437,2710.529,2336.549,1543.114,549.941,624.847
343,116.234,18048.556,18048.556,17987.328,12756.085,4993.013,5242.762,2689.323,2311.165,1587.930,544.322,618.813
344,116.611,17891.699,17891.699,17913.116,12576.663,4940.676,5226.528,2669.092,2286.714,1638.611,538.708,612.787
345,116.988,17846.915,17846.915,17849.164,12397.242,4888.421,5212.584,2649.730,2263.205,1695.359,533.099,606.766
346,117.365,17789.350,17789.350,17795.314,12217.821,4836.245,5200.741,2631.136,2240.632,1758.320,527.493,600.746
347,117.743,17891.305,17891.305,17751.287,12038.400,4784.144,5190.768,2613.214,2218.982,1827.562,521.891,594.727
348,118.120,18220.979,18220.979,17716.669,11858.978,4732.117,5182.390,2595.874,2198.226,1903.066,516.293,588.704
349,118.497,18045.790,18045.790,17690.896,11679.557,4680.161,5175.287,2579.032,2178.330,1984.712,510.699,582.676
350,118.874,17969.484,17969.484,17673.242,11500.136,4628.278,5169.093,2562.608,2159.246,2072.267,505.109,576.642
351,119.251,18025.372,18025.372,17662.814,11320.714,4576.465,5163.400,2546.531,2140.922,2165.373,499.524,570.599
352,119.628,18094.169,18094.169,17658.548,11141.293,4524.723,5157.762,2530.732,2123.299,2263.542,493.943,564.547
353,120.005,18307.708,18307.708,17659.212,10961.872,4473.050,5151.697,2515.149,2106.313,2366.150,488.368,558.485
354,120.382,18757.753,18757.753,17663.414,10782.450,4421.444,5144.697,2499.725,2089.900,2472.436,482.798,552.413
355,120.759,18432.259,18432.259,17669.610,10603.029,4369.902,5136.238,2484.409,2073.993,2581.504,477.234,546.331
356,121.136,18673.958,18673.958,17852.197,10599.679,4371.641,5176.692,2496.813,2081.338,2701.978,477.392,546.343
357,121.513,18932.683,18932.683,18033.320,10596.328,4373.467,5214.621,2509.245,2089.064,2823.017,477.559,546.347
358,121.890,18852.560,18852.560,18211.113,10592.978,4375.376,5249.507,2521.669,2097.111,2943.370,477.735,546.344
359,122.267,18908.747,18908.747,18383.656,10589.628,4377.365,5280.860,2534.050,2105.421,3061.704,477.921,546.335
360,122.643,18976.301,18976.301,18549.013,10586.277,4379.428,5308.226,2546.360,2113.939,3176.624,478.117,546.320
361,123.020,18783.468,18783.468,18705.271,10582.927,4381.558,5331.201,2558.573,2122.616,3286.701,478.322,546.300
362,123.397,19370.516,19370.516,18850.571,10579.577,4383.748,5349.438,2570.667,2131.405,3390.499,478.536,546.277
363,123.774,19289.403,19289.403,18983.155,10576.227,4385.991,5362.660,2582.623,2140.266,3486.604,478.760,546.252
364,124.150,19430.294,19430.294,19101.402,10572.876,4388.276,5370.664,2594.422,2149.163,3573.659,478.993,546.225
365,124.527,19346.494,19346.494,19203.863,10569.526,4390.595,5373.331,2606.051,2158.062,3650.393,479.234,546.197
366,124.904,19677.198,19677.198,19289.294,10566.176,4392.937,5370.622,2617.497,2166.936,3715.652,479.483,546.168
367,125.280,19855.090,19855.090,19356.691,10562.825,4395.292,5362.588,2628.747,2175.760,3768.426,479.739,546.140
368,125.657,19857.382,19857.382,19405.308,10559.475,4397.649,5349.364,2639.793,2184.511,3807.878,480.001,546.112
369,126.033,19759.282,19759.282,19434.675,10556.125,4399.997,5331.166,2650.625,2193.171,3833.362,480.269,546.085
370,126.410,20176.071,20176.071,19444.614,10552.774,4402.326,5308.289,2661.237,2201.723,3844.440,480.541,546.059
371,126.786,20304.899,20304.899,19435.238,10549.424,4404.624,5281.095,2671.620,2210.153,3840.897,480.817,546.033
372,127.163,20701.915,20701.915,19406.953,10546.074,4406.882,5250.008,2681.770,2218.448,3822.742,481.095,546.008
373,127.539,20576.826,20576.826,19360.442,10542.723,4409.089,5215.501,2691.682,2226.597,3790.215,481.374,545.983
374,127.916,20431.629,20431.629,19296.651,10539.373,4411.237,5178.089,2701.349,2234.591,3743.773,481.654,545.958
375,128.292,20475.716,20475.716,19216.766,10536.023,4413.318,5138.310,2710.767,2242.419,3684.085,481.933,545.933
376,128.668,20607.863,20607.863,19122.182,10532.672,4415.323,5096.722,2719.933,2250.075,3612.012,482.211,545.907
377,129.045,20454.231,20454.231,19014.473,10529.322,4417.247,5053.882,2728.842,2257.551,3528.587,482.485,545.879
378,129.421,20580.877,20580.877,18895.351,10525.972,4419.084,5010.341,2737.492,2264.839,3434.988,482.757,545.850
379,129.797,20737.212,20737.212,18766.629,10522.622,4420.829,4966.632,2745.878,2271.935,3332.513,483.023,545.819
380,130.174,20447.327,20447.327,18630.183,10519.271,4422.480,4923.257,2753.998,2278.833,3222.544,483.285,545.785
381,130.550,20145.760,20145.760,18487.910,10515.921,4424.033,4880.687,2761.850,2285.528,3106.522,483.541,545.750
382,130.926,20138.513,20138.513,18341.691,10512.571,4425.489,4839.345,2769.432,2292.015,2985.910,483.790,545.712
383,131.302,20313.326,20313.326,18193.355,10509.220,4426.845,4799.609,2776.741,2298.293,2862.164,484.032,545.671
384,131.678,20454.752,20454.752,18044.646,10505.870,4428.104,4761.808,2783.777,2304.357,2736.706,484.267,545.628
385,132.054,20043.346,20043.346,17897.197,10502.520,4429.266,4726.214,2790.539,2310.206,2610.895,484.493,545.583
386,132.431,20147.190,20147.190,17752.504,10499.169,4430.333,4693.051,2797.027,2315.839,2486.005,484.712,545.537
387,132.807,19953.294,19953.294,17611.910,10495.819,4431.309,4662.489,2803.241,2321.256,2363.205,484.921,545.489
388,133.183,19929.924,19929.924,17476.591,10492.469,4432.196,4634.648,2809.184,2326.456,2243.545,485.122,545.440
389,133.559,19497.229,19497.229,17347.547,10489.118,4432.999,4609.604,2814.856,2331.442,2127.943,485.313,545.391
390,133.935,19335.737,19335.737,17225.599,10485.768,4433.720,4587.390,2820.260,2336.215,2017.177,485.495,545.342
391,134.310,19524.076,19524.076,17111.392,10482.418,4434.363,4568.002,2825.400,2340.778,1911.888,485.667,545.294
392,134.686,19379.689,19379.689,17005.398,10479.067,4434.934,4551.403,2830.279,2345.135,1812.572,485.828,545.248
393,135.062,19045.278,19045.278,16907.931,10475.717,4435.435,4537.531,2834.902,2349.289,1719.590,485.980,545.204
394,135.438,18907.438,18907.438,16819.149,10472.367,4435.870,4526.301,2839.273,2353.246,1633.175,486.121,545.163
395,135.814,18975.501,18975.501,16739.080,10469.017,4436.243,4517.609,2843.400,2357.010,1553.441,486.251,545.126
396,136.190,18966.443,18966.443,16667.627,10465.666,4436.557,4511.342,2847.287,2360.586,1480.392,486.370,545.094
397,136.566,18840.545,18840.545,16604.595,10462.316,4436.816,4507.375,2850.942,2363.981,1413.937,486.478,545.067
398,136.941,18698.438,18698.438,16549.697,10458.966,4437.021,4505.579,2854.371,2367.200,1353.906,486.574,545.045
399,137.317,18328.521,18328.521,16502.582,10455.615,4437.177,4505.824,2857.582,2370.249,1300.062,486.658,545.030
400,137.693,18540.246,18540.246,16462.844,10452.265,4437.284,4507.979,2860.583,2373.134,1252.111,486.731,545.022
401,138.068,18271.810,18271.810,16430.039,10448.915,4437.346,4511.914,2863.380,2375.861,1209.725,486.791,545.021
402,138.444,18452.456,18452.456,16403.698,10445.564,4437.365,4517.504,2865.983,2378.435,1172.545,486.839,545.028
403,138.820,18146.088,18146.088,16383.343,10442.214,4437.342,4524.625,2868.397,2380.861,1140.201,486.874,545.043
404,139.195,18003.036,18003.036,16368.494,10438.864,4437.280,4533.158,2870.632,2383.146,1112.315,486.897,545.067
405,139.571,18116.276,18116.276,16358.678,10435.513,4437.180,4542.987,2872.695,2385.292,1088.516,486.908,545.099
406,139.946,17947.452,17947.452,16353.439,10432.163,4437.046,4554.001,2874.593,2387.305,1068.447,486.906,545.140
407,140.322,17927.727,17927.727,16352.340,10428.813,4436.878,4566.088,2876.333,2389.188,1051.770,486.893,545.190
408,140.697,18095.009,18095.009,16354.972,10425.462,4436.679,4579.138,2877.923,2390.945,1038.171,486.867,545.249
409,141.073,17917.710,17917.710,16360.955,10422.112,4436.453,4593.042,2879.369,2392.579,1027.365,486.831,545.316
410,141.448,18087.335,18087.335,16369.937,10418.762,4436.201,4607.690,2880.677,2394.092,1019.101,486.783,545.392
411,141.823,17934.336,17934.336,16381.600,10415.412,4435.927,4622.970,2881.854,2395.487,1013.162,486.726,545.475
412,142.199,18035.180,18035.180,16395.658,10412.061,4435.633,4638.767,2882.905,2396.765,1009.364,486.658,545.566
413,142.574,18084.326,18084.326,16411.858,10408.711,4435.325,4654.963,2883.835,2397.928,1007.560,486.582,545.664
414,142.949,17835.553,17835.553,16429.978,10405.361,4435.005,4671.437,2884.651,2398.978,1007.641,486.499,545.768
415,143.325,18164.786,18164.786,16449.828,10402.010,4434.677,4688.065,2885.356,2399.914,1009.529,486.408,545.879
416,143.700,17757.913,17757.913,16471.246,10398.660,4434.346,4704.718,2885.955,2400.739,1013.183,486.311,545.994
417,144.075,17978.554,17978.554,16494.102,10395.310,4434.017,4721.266,2886.452,2401.452,1018.592,486.210,546.114
418,144.450,18154.457,18154.457,16518.294,10391.959,4433.693,4737.576,2886.852,2402.055,1025.776,486.105,546.237
419,144.826,18190.865,18190.865,16543.747,10388.609,4433.380,4753.514,2887.158,2402.549,1034.786,485.997,546.364
420,145.201,18263.492,18263.492,16570.413,10385.259,4433.082,4768.947,2887.373,2402.934,1045.696,485.888,546.493
421,145.576,18015.759,18015.759,16598.270,10381.908,4432.805,4783.744,2887.502,2403.211,1058.606,485.779,546.623
422,145.951,17945.957,17945.957,16627.321,10378.558,4432.554,4797.777,2887.547,2403.382,1073.636,485.670,546.755
423,146.326,18158.558,18158.558,16657.595,10375.208,4432.333,4810.923,2887.512,2403.449,1090.927,485.564,546.886
424,146.701,17881.935,17881.935,16689.142,10371.857,4432.149,4823.068,2887.400,2403.414,1110.633,485.461,547.017
425,147.076,17964.551,17964.551,16722.035,10368.507,4432.006,4834.106,2887.214,2403.279,1132.920,485.362,547.148
426,147.451,17858.608,17858.608,16756.366,10365.157,4431.910,4843.941,2886.959,2403.048,1157.963,485.268,547.277
427,147.826,18056.055,18056.055,16792.246,10361.807,4431.866,4852.492,2886.637,2402.724,1185.942,485.180,547.405
428,148.201,17868.988,17868.988,16829.800,10358.456,4431.878,4859.690,2886.253,2402.312,1217.037,485.099,547.531
429,148.576,18077.973,18077.973,16869.165,10355.106,4431.952,4865.483,2885.810,2401.815,1251.424,485.026,547.656
430,148.951,18249.941,18249.941,16910.490,10351.756,4432.093,4869.834,2885.313,2401.240,1289.270,484.962,547.778
431,149.326,17942.208,17942.208,16953.923,10348.405,4432.305,4872.726,2884.765,2400.593,1330.728,484.906,547.899
432,149.701,18168.750,18168.750,16999.616,10345.055,4432.594,4874.157,2884.173,2399.880,1375.931,484.860,548.019
433,150.075,17810.721,17810.721,17047.712,10341.705,4432.964,4874.144,2883.542,2399.109,1424.991,484.824,548.139
434,150.450,17894.351,17894.351,17098.345,10338.354,4433.419,4872.722,2882.875,2398.286,1477.987,484.799,548.257
435,150.825,17967.527,17967.527,17151.630,10335.004,4433.965,4869.941,2882.180,2397.420,1534.964,484.784,548.377
436,151.200,17882.912,17882.912,17207.659,10331.654,4434.604,4865.869,2881.462,2396.519,1595.928,484.779,548.497
