ch,keV,net,fit,model,continuum_raw,Am-241,Esc-NaI,continuum
3907,1337.348,2.232,2.232,0.000,0.000,0.000,0.000,0.000
3908,1337.679,0.502,0.502,0.000,0.000,0.000,0.000,0.000
3909,1338.010,1.911,1.911,0.000,0.000,0.000,0.000,0.000
3910,1338.341,2.318,2.318,0.000,0.000,0.000,0.000,0.000
3911,1338.671,0.000,-0.547,0.000,0.000,0.000,0.000,0.000
3912,1339.002,1.268,1.268,0.000,0.000,0.000,0.000,0.000
3913,1339.333,0.305,0.305,0.000,0.000,0.000,0.000,0.000
3914,1339.663,1.305,1.305,0.000,0.000,0.000,0.000,0.000
3915,1339.994,2.911,2.911,0.000,0.000,0.000,0.000,0.000
3916,1340.325,2.515,2.515,0.000,0.000,0.000,0.000,0.000
3917,1340.656,0.379,0.379,0.000,0.000,0.000,0.000,0.000
3918,1340.986,0.000,-2.892,0.000,0.000,0.000,0.000,0.000
3919,1341.317,2.490,2.490,0.000,0.000,0.000,0.000,0.000
3920,1341.648,0.000,-3.498,0.000,0.000,0.000,0.000,0.000
3921,1341.979,0.000,-0.461,0.000,0.000,0.000,0.000,0.000
3922,1342.309,0.000,-2.830,0.000,0.000,0.000,0.000,0.000
3923,1342.640,0.000,-2.399,0.000,0.000,0.000,0.000,0.000
3924,1342.971,3.367,3.367,0.000,0.000,0.000,0.000,0.000
3925,1343.301,0.000,-0.534,0.000,0.000,0.000,0.000,0.000
3926,1343.632,0.539,0.539,0.000,0.000,0.000,0.000,0.000
3927,1343.963,0.000,-1.347,0.000,0.000,0.000,0.000,0.000
3928,1344.294,2.158,2.158,0.000,0.000,0.000,0.000,0.000
3929,1344.624,0.000,-1.916,0.000,0.000,0.000,0.000,0.000
3930,1344.955,0.342,0.342,0.000,0.000,0.000,0.000,0.000
3931,1345.286,3.502,3.502,0.000,0.000,0.000,0.000,0.000
3932,1345.616,0.000,-1.002,0.000,0.000,0.000,0.000,0.000
3933,1345.947,0.121,0.121,0.000,0.000,0.000,0.000,0.000
3934,1346.278,2.071,2.071,0.000,0.000,0.000,0.000,0.000
3935,1346.608,0.096,0.096,0.000,0.000,0.000,0.000,0.000
3936,1346.939,0.047,0.047,0.000,0.000,0.000,0.000,0.000
3937,1347.270,0.195,0.195,0.000,0.000,0.000,0.000,0.000
3938,1347.600,0.000,-0.892,0.000,0.000,0.000,0.000,0.000
3939,1347.931,0.000,-2.424,0.000,0.000,0.000,0.000,0.000
3940,1348.262,0.000,-1.175,0.000,0.000,0.000,0.000,0.000
3941,1348.592,0.000,-0.793,0.000,0.000,0.000,0.000,0.000
3942,1348.923,0.837,0.837,0.000,0.000,0.000,0.000,0.000
3943,1349.254,1.108,1.108,0.000,0.000,0.000,0.000,0.000
3944,1349.584,0.000,-3.212,0.000,0.000,0.000,0.000,0.000
3945,1349.915,0.000,-0.076,0.000,0.000,0.000,0.000,0.000
3946,1350.246,0.000,-2.126,0.000,0.000,0.000,0.000,0.000
3947,1350.577,0.000,-1.212,0.000,0.000,0.000,0.000,0.000
3948,1350.907,0.948,0.948,0.000,0.000,0.000,0.000,0.000
3949,1351.238,0.000,-0.323,0.000,0.000,0.000,0.000,0.000
3950,1351.569,0.000,-2.236,0.000,0.000,0.000,0.000,0.000
3951,1351.899,2.010,2.010,0.000,0.000,0.000,0.000,0.000
3952,1352.230,0.000,-3.347,0.000,0.000,0.000,0.000,0.000
3953,1352.560,0.000,-2.384,0.000,0.000,0.000,0.000,0.000
3954,1352.891,0.000,-0.347,0.000,0.000,0.000,0.000,0.000
3955,1353.222,1.059,1.059,0.000,0.000,0.000,0.000,0.000
3956,1353.552,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
3957,1353.883,1.628,1.628,0.000,0.000,0.000,0.000,0.000
3958,1354.214,0.000,-2.236,0.000,0.000,0.000,0.000,0.000
3959,1354.544,0.899,0.899,0.000,0.000,0.000,0.000,0.000
3960,1354.875,0.653,0.653,0.000,0.000,0.000,0.000,0.000
3961,1355.206,0.000,-4.101,0.000,0.000,0.000,0.000,0.000
3962,1355.536,2.850,2.850,0.000,0.000,0.000,0.000,0.000
3963,1355.867,0.000,-1.163,0.000,0.000,0.000,0.000,0.000
3964,1356.198,1.739,1.739,0.000,0.000,0.000,0.000,0.000
3965,1356.528,0.000,-2.434,0.000,0.000,0.000,0.000,0.000
3966,1356.859,2.530,2.530,0.000,0.000,0.000,0.000,0.000
3967,1357.190,0.000,-0.643,0.000,0.000,0.000,0.000,0.000
3968,1357.520,0.000,-0.520,0.000,0.000,0.000,0.000,0.000
3969,1357.851,0.000,-3.446,0.000,0.000,0.000,0.000,0.000
3970,1358.182,0.000,-0.941,0.000,0.000,0.000,0.000,0.000
3971,1358.512,0.000,-1.667,0.000,0.000,0.000,0.000,0.000
3972,1358.843,0.034,0.034,0.000,0.000,0.000,0.000,0.000
3973,1359.173,0.000,-1.421,0.000,0.000,0.000,0.000,0.000
3974,1359.504,0.000,-0.852,0.000,0.000,0.000,0.000,0.000
3975,1359.835,0.899,0.899,0.000,0.000,0.000,0.000,0.000
3976,1360.165,5.271,5.271,0.000,0.000,0.000,0.000,0.000
3977,1360.496,0.000,-0.778,0.000,0.000,0.000,0.000,0.000
3978,1360.827,0.062,0.062,0.000,0.000,0.000,0.000,0.000
3979,1361.157,4.382,4.382,0.000,0.000,0.000,0.000,0.000
3980,1361.488,1.185,1.185,0.000,0.000,0.000,0.000,0.000
3981,1361.818,0.000,-1.990,0.000,0.000,0.000,0.000,0.000
3982,1362.149,0.000,-2.261,0.000,0.000,0.000,0.000,0.000
3983,1362.480,1.542,1.542,0.000,0.000,0.000,0.000,0.000
3984,1362.810,0.111,0.111,0.000,0.000,0.000,0.000,0.000
3985,1363.141,0.000,-0.729,0.000,0.000,0.000,0.000,0.000
3986,1363.472,0.000,-1.397,0.000,0.000,0.000,0.000,0.000
3987,1363.802,0.259,0.259,0.000,0.000,0.000,0.000,0.000
3988,1364.133,0.000,-1.889,0.000,0.000,0.000,0.000,0.000
3989,1364.463,3.086,3.086,0.000,0.000,0.000,0.000,0.000
3990,1364.794,0.000,-0.754,0.000,0.000,0.000,0.000,0.000
3991,1365.125,0.074,0.074,0.000,0.000,0.000,0.000,0.000
3992,1365.455,2.123,2.123,0.000,0.000,0.000,0.000,0.000
3993,1365.786,0.000,-1.865,0.000,0.000,0.000,0.000,0.000
3994,1366.116,0.246,0.246,0.000,0.000,0.000,0.000,0.000
3995,1366.447,0.000,-0.025,0.000,0.000,0.000,0.000,0.000
3996,1366.778,0.000,-0.852,0.000,0.000,0.000,0.000,0.000
3997,1367.108,0.000,-0.197,0.000,0.000,0.000,0.000,0.000
3998,1367.439,0.357,0.357,0.000,0.000,0.000,0.000,0.000
3999,1367.770,0.246,0.246,0.000,0.000,0.000,0.000,0.000
4000,1368.100,0.000,-3.434,0.000,0.000,0.000,0.000,0.000
4001,1368.431,1.616,1.616,0.000,0.000,0.000,0.000,0.000
4002,1368.761,0.000,-1.865,0.000,0.000,0.000,0.000,0.000
4003,1369.092,1.000,1.000,0.000,0.000,0.000,0.000,0.000
4004,1369.423,0.000,-1.185,0.000,0.000,0.000,0.000,0.000
4005,1369.753,0.000,-2.569,0.000,0.000,0.000,0.000,0.000
4006,1370.084,0.000,-1.643,0.000,0.000,0.000,0.000,0.000
4007,1370.414,0.692,0.692,0.000,0.000,0.000,0.000,0.000
4008,1370.745,0.000,-0.938,0.000,0.000,0.000,0.000,0.000
4009,1371.076,2.803,2.803,0.000,0.000,0.000,0.000,0.000
4010,1371.406,0.000,-1.049,0.000,0.000,0.000,0.000,0.000
4011,1371.737,2.877,2.877,0.000,0.000,0.000,0.000,0.000
4012,1372.067,0.000,-5.246,0.000,0.000,0.000,0.000,0.000
4013,1372.398,0.000,-1.172,0.000,0.000,0.000,0.000,0.000
4014,1372.729,0.000,-1.406,0.000,0.000,0.000,0.000,0.000
4015,1373.059,0.000,-2.357,0.000,0.000,0.000,0.000,0.000
4016,1373.390,0.000,-3.591,0.000,0.000,0.000,0.000,0.000
4017,1373.720,0.791,0.791,0.000,0.000,0.000,0.000,0.000
4018,1374.051,1.988,1.988,0.000,0.000,0.000,0.000,0.000
4019,1374.382,0.867,0.867,0.000,0.000,0.000,0.000,0.000
4020,1374.712,0.000,-0.160,0.000,0.000,0.000,0.000,0.000
4021,1375.043,5.384,5.384,0.000,0.000,0.000,0.000,0.000
4022,1375.373,0.000,-0.911,0.000,0.000,0.000,0.000,0.000
4023,1375.704,0.000,-3.554,0.000,0.000,0.000,0.000,0.000
4024,1376.035,2.323,2.323,0.000,0.000,0.000,0.000,0.000
4025,1376.365,6.433,6.433,0.000,0.000,0.000,0.000,0.000
4026,1376.696,0.000,-0.333,0.000,0.000,0.000,0.000,0.000
4027,1377.026,0.000,-2.480,0.000,0.000,0.000,0.000,0.000
4028,1377.357,0.000,-0.480,0.000,0.000,0.000,0.000,0.000
4029,1377.688,0.126,0.126,0.000,0.000,0.000,0.000,0.000
4030,1378.018,0.224,0.224,0.000,0.000,0.000,0.000,0.000
4031,1378.349,0.483,0.483,0.000,0.000,0.000,0.000,0.000
4032,1378.679,0.323,0.323,0.000,0.000,0.000,0.000,0.000
4033,1379.010,0.000,-0.554,0.000,0.000,0.000,0.000,0.000
4034,1379.341,0.000,-0.591,0.000,0.000,0.000,0.000,0.000
4035,1379.671,0.261,0.261,0.000,0.000,0.000,0.000,0.000
4036,1380.002,0.273,0.273,0.000,0.000,0.000,0.000,0.000
4037,1380.332,0.569,0.569,0.000,0.000,0.000,0.000,0.000
4038,1380.663,0.000,-1.764,0.000,0.000,0.000,0.000,0.000
4039,1380.993,0.000,-2.924,0.000,0.000,0.000,0.000,0.000
4040,1381.324,1.138,1.138,0.000,0.000,0.000,0.000,0.000
4041,1381.655,0.000,-1.702,0.000,0.000,0.000,0.000,0.000
4042,1381.985,3.421,3.421,0.000,0.000,0.000,0.000,0.000
4043,1382.316,0.015,0.015,0.000,0.000,0.000,0.000,0.000
4044,1382.646,0.000,-2.182,0.000,0.000,0.000,0.000,0.000
4045,1382.977,0.446,0.446,0.000,0.000,0.000,0.000,0.000
4046,1383.308,0.569,0.569,0.000,0.000,0.000,0.000,0.000
4047,1383.638,0.313,0.313,0.000,0.000,0.000,0.000,0.000
4048,1383.969,0.000,-2.256,0.000,0.000,0.000,0.000,0.000
4049,1384.299,1.470,1.470,0.000,0.000,0.000,0.000,0.000
4050,1384.630,0.000,-0.924,0.000,0.000,0.000,0.000,0.000
4051,1384.961,0.000,-2.034,0.000,0.000,0.000,0.000,0.000
4052,1385.291,0.163,0.163,0.000,0.000,0.000,0.000,0.000
4053,1385.622,2.719,2.719,0.000,0.000,0.000,0.000,0.000
4054,1385.952,0.000,-0.305,0.000,0.000,0.000,0.000,0.000
4055,1386.283,0.000,-0.367,0.000,0.000,0.000,0.000,0.000
4056,1386.614,0.000,-0.638,0.000,0.000,0.000,0.000,0.000
4057,1386.944,0.000,-3.305,0.000,0.000,0.000,0.000,0.000
4058,1387.275,4.719,4.719,0.000,0.000,0.000,0.000,0.000
4059,1387.605,2.325,2.325,0.000,0.000,0.000,0.000,0.000
4060,1387.936,0.116,0.116,0.000,0.000,0.000,0.000,0.000
4061,1388.267,0.000,-2.860,0.000,0.000,0.000,0.000,0.000
4062,1388.597,0.000,-2.998,0.000,0.000,0.000,0.000,0.000
4063,1388.928,0.000,-1.502,0.000,0.000,0.000,0.000,0.000
4064,1389.258,0.000,-2.219,0.000,0.000,0.000,0.000,0.000
4065,1389.589,0.000,-4.355,0.000,0.000,0.000,0.000,0.000
4066,1389.920,0.000,-0.823,0.000,0.000,0.000,0.000,0.000
4067,1390.250,2.177,2.177,0.000,0.000,0.000,0.000,0.000
4068,1390.581,0.000,-2.392,0.000,0.000,0.000,0.000,0.000
4069,1390.911,0.000,-4.020,0.000,0.000,0.000,0.000,0.000
4070,1391.242,0.534,0.534,0.000,0.000,0.000,0.000,0.000
4071,1391.572,0.000,-2.340,0.000,0.000,0.000,0.000,0.000
4072,1391.903,0.000,-4.736,0.000,0.000,0.000,0.000,0.000
4073,1392.234,0.000,-2.010,0.000,0.000,0.000,0.000,0.000
4074,1392.564,0.000,-1.761,0.000,0.000,0.000,0.000,0.000
4075,1392.895,0.000,-1.552,0.000,0.000,0.000,0.000,0.000
4076,1393.225,5.906,5.906,0.000,0.000,0.000,0.000,0.000
4077,1393.556,2.251,2.251,0.000,0.000,0.000,0.000,0.000
4078,1393.887,0.190,0.190,0.000,0.000,0.000,0.000,0.000
4079,1394.217,0.000,-1.106,0.000,0.000,0.000,0.000,0.000
4080,1394.548,0.000,-1.909,0.000,0.000,0.000,0.000,0.000
4081,1394.879,0.000,-3.229,0.000,0.000,0.000,0.000,0.000
4082,1395.209,0.000,-2.847,0.000,0.000,0.000,0.000,0.000
4083,1395.540,1.153,1.153,0.000,0.000,0.000,0.000,0.000
4084,1395.870,0.000,-2.921,0.000,0.000,0.000,0.000,0.000
4085,1396.201,1.066,1.066,0.000,0.000,0.000,0.000,0.000
4086,1396.532,5.401,5.401,0.000,0.000,0.000,0.000,0.000
4087,1396.862,0.017,0.017,0.000,0.000,0.000,0.000,0.000
4088,1397.193,2.239,2.239,0.000,0.000,0.000,0.000,0.000
4089,1397.523,0.722,0.722,0.000,0.000,0.000,0.000,0.000
4090,1397.854,1.722,1.722,0.000,0.000,0.000,0.000,0.000
4091,1398.185,0.498,0.498,0.000,0.000,0.000,0.000,0.000
4092,1398.515,0.000,-2.118,0.000,0.000,0.000,0.000,0.000
4093,1398.846,2.350,2.350,0.000,0.000,0.000,0.000,0.000
4094,1399.176,0.000,-4.946,0.000,0.000,0.000,0.000,0.000
4095,1399.507,1.387,1.387,0.000,0.000,0.000,0.000,0.000
4096,1399.838,5.066,5.066,0.000,0.000,0.000,0.000,0.000
4097,1400.168,6.128,6.128,0.000,0.000,0.000,0.000,0.000
4098,1400.499,0.000,-2.057,0.000,0.000,0.000,0.000,0.000
4099,1400.830,2.500,2.500,0.000,0.000,0.000,0.000,0.000
4100,1401.160,1.783,1.783,0.000,0.000,0.000,0.000,0.000
4101,1401.491,0.288,0.288,0.000,0.000,0.000,0.000,0.000
4102,1401.821,0.000,-3.377,0.000,0.000,0.000,0.000,0.000
4103,1402.152,0.000,-0.970,0.000,0.000,0.000,0.000,0.000
4104,1402.483,0.000,-1.278,0.000,0.000,0.000,0.000,0.000
4105,1402.813,4.882,4.882,0.000,0.000,0.000,0.000,0.000
4106,1403.144,0.000,-1.241,0.000,0.000,0.000,0.000,0.000
4107,1403.474,2.833,2.833,0.000,0.000,0.000,0.000,0.000
4108,1403.805,4.042,4.042,0.000,0.000,0.000,0.000,0.000
4109,1404.136,0.000,-1.094,0.000,0.000,0.000,0.000,0.000
4110,1404.466,0.000,-1.303,0.000,0.000,0.000,0.000,0.000
4111,1404.797,0.000,-1.340,0.000,0.000,0.000,0.000,0.000
4112,1405.128,0.000,-4.007,0.000,0.000,0.000,0.000,0.000
4113,1405.458,0.000,-1.167,0.000,0.000,0.000,0.000,0.000
4114,1405.789,0.000,-0.438,0.000,0.000,0.000,0.000,0.000
4115,1406.120,0.000,-1.254,0.000,0.000,0.000,0.000,0.000
4116,1406.450,0.000,-2.192,0.000,0.000,0.000,0.000,0.000
4117,1406.781,3.559,3.559,0.000,0.000,0.000,0.000,0.000
4118,1407.111,1.103,1.103,0.000,0.000,0.000,0.000,0.000
4119,1407.442,0.549,0.549,0.000,0.000,0.000,0.000,0.000
4120,1407.773,0.599,0.599,0.000,0.000,0.000,0.000,0.000
4121,1408.103,0.000,-3.081,0.000,0.000,0.000,0.000,0.000
4122,1408.434,0.000,-3.512,0.000,0.000,0.000,0.000,0.000
4123,1408.765,4.288,4.288,0.000,0.000,0.000,0.000,0.000
4124,1409.095,5.116,5.116,0.000,0.000,0.000,0.000,0.000
4125,1409.426,0.746,0.746,0.000,0.000,0.000,0.000,0.000
4126,1409.757,0.000,-4.291,0.000,0.000,0.000,0.000,0.000
4127,1410.087,3.599,3.599,0.000,0.000,0.000,0.000,0.000
4128,1410.418,0.000,-2.611,0.000,0.000,0.000,0.000,0.000
4129,1410.749,0.537,0.537,0.000,0.000,0.000,0.000,0.000
4130,1411.079,1.685,1.685,0.000,0.000,0.000,0.000,0.000
4131,1411.410,0.000,-0.970,0.000,0.000,0.000,0.000,0.000
4132,1411.741,0.000,-2.081,0.000,0.000,0.000,0.000,0.000
4133,1412.071,0.000,-1.352,0.000,0.000,0.000,0.000,0.000
4134,1412.402,4.387,4.387,0.000,0.000,0.000,0.000,0.000
4135,1412.733,3.079,3.079,0.000,0.000,0.000,0.000,0.000
4136,1413.063,0.000,-3.833,0.000,0.000,0.000,0.000,0.000
4137,1413.394,1.599,1.599,0.000,0.000,0.000,0.000,0.000
4138,1413.725,0.000,-2.094,0.000,0.000,0.000,0.000,0.000
4139,1414.055,1.463,1.463,0.000,0.000,0.000,0.000,0.000
4140,1414.386,0.463,0.463,0.000,0.000,0.000,0.000,0.000
4141,1414.717,0.079,0.079,0.000,0.000,0.000,0.000,0.000
4142,1415.047,5.759,5.759,0.000,0.000,0.000,0.000,0.000
4143,1415.378,0.000,-4.044,0.000,0.000,0.000,0.000,0.000
4144,1415.709,0.562,0.562,0.000,0.000,0.000,0.000,0.000
4145,1416.039,1.254,1.254,0.000,0.000,0.000,0.000,0.000
4146,1416.370,0.000,-4.315,0.000,0.000,0.000,0.000,0.000
4147,1416.701,3.549,3.549,0.000,0.000,0.000,0.000,0.000
4148,1417.031,0.722,0.722,0.000,0.000,0.000,0.000,0.000
4149,1417.362,0.000,-0.574,0.000,0.000,0.000,0.000,0.000
4150,1417.693,3.030,3.030,0.000,0.000,0.000,0.000,0.000
4151,1418.023,0.000,-1.401,0.000,0.000,0.000,0.000,0.000
4152,1418.354,0.000,-1.118,0.000,0.000,0.000,0.000,0.000
4153,1418.685,3.264,3.264,0.000,0.000,0.000,0.000,0.000
4154,1419.015,0.000,-0.463,0.000,0.000,0.000,0.000,0.000
4155,1419.346,0.000,-2.712,0.000,0.000,0.000,0.000,0.000
4156,1419.677,3.549,3.549,0.000,0.000,0.000,0.000,0.000
4157,1420.008,1.845,1.845,0.000,0.000,0.000,0.000,0.000
4158,1420.338,0.000,-1.426,0.000,0.000,0.000,0.000,0.000
4159,1420.669,4.202,4.202,0.000,0.000,0.000,0.000,0.000
4160,1421.000,0.746,0.746,0.000,0.000,0.000,0.000,0.000
4161,1421.330,3.030,3.030,0.000,0.000,0.000,0.000,0.000
4162,1421.661,0.000,-2.180,0.000,0.000,0.000,0.000,0.000
4163,1421.992,0.000,-1.377,0.000,0.000,0.000,0.000,0.000
4164,1422.323,0.000,-0.007,0.000,0.000,0.000,0.000,0.000
4165,1422.653,0.448,0.448,0.000,0.000,0.000,0.000,0.000
4166,1422.984,0.000,-1.675,0.000,0.000,0.000,0.000,0.000
4167,1423.315,0.000,-0.786,0.000,0.000,0.000,0.000,0.000
4168,1423.645,4.264,4.264,0.000,0.000,0.000,0.000,0.000
4169,1423.976,0.000,-0.502,0.000,0.000,0.000,0.000,0.000
4170,1424.307,0.000,-2.823,0.000,0.000,0.000,0.000,0.000
4171,1424.638,0.000,-3.318,0.000,0.000,0.000,0.000,0.000
4172,1424.968,0.000,-2.897,0.000,0.000,0.000,0.000,0.000
4173,1425.299,0.000,-0.973,0.000,0.000,0.000,0.000,0.000
4174,1425.630,4.547,4.547,0.000,0.000,0.000,0.000,0.000
4175,1425.961,0.000,-2.761,0.000,0.000,0.000,0.000,0.000
4176,1426.291,0.000,-0.810,0.000,0.000,0.000,0.000,0.000
4177,1426.622,9.916,9.916,0.000,0.000,0.000,0.000,0.000
4178,1426.953,0.264,0.264,0.000,0.000,0.000,0.000,0.000
4179,1427.284,0.337,0.337,0.000,0.000,0.000,0.000,0.000
4180,1427.614,3.064,3.064,0.000,0.000,0.000,0.000,0.000
4181,1427.945,2.953,2.953,0.000,0.000,0.000,0.000,0.000
4182,1428.276,1.411,1.411,0.000,0.000,0.000,0.000,0.000
4183,1428.607,0.000,-4.392,0.000,0.000,0.000,0.000,0.000
4184,1428.937,1.360,1.360,0.000,0.000,0.000,0.000,0.000
4185,1429.268,0.000,-0.416,0.000,0.000,0.000,0.000,0.000
4186,1429.599,5.941,5.941,0.000,0.000,0.000,0.000,0.000
4187,1429.930,0.076,0.076,0.000,0.000,0.000,0.000,0.000
4188,1430.260,0.000,-0.924,0.000,0.000,0.000,0.000,0.000
4189,1430.591,0.000,-0.640,0.000,0.000,0.000,0.000,0.000
4190,1430.922,0.000,-2.502,0.000,0.000,0.000,0.000,0.000
4191,1431.253,0.000,-1.712,0.000,0.000,0.000,0.000,0.000
4192,1431.584,1.372,1.372,0.000,0.000,0.000,0.000,0.000
4193,1431.914,6.113,6.113,0.000,0.000,0.000,0.000,0.000
4194,1432.245,2.916,2.916,0.000,0.000,0.000,0.000,0.000
4195,1432.576,0.000,-0.382,0.000,0.000,0.000,0.000,0.000
4196,1432.907,0.000,-0.468,0.000,0.000,0.000,0.000,0.000
4197,1433.237,0.000,-2.283,0.000,0.000,0.000,0.000,0.000
4198,1433.568,1.892,1.892,0.000,0.000,0.000,0.000,0.000
4199,1433.899,1.384,1.384,0.000,0.000,0.000,0.000,0.000
4200,1434.230,0.000,-2.369,0.000,0.000,0.000,0.000,0.000
4201,1434.561,0.000,-3.788,0.000,0.000,0.000,0.000,0.000
4202,1434.892,0.000,-3.333,0.000,0.000,0.000,0.000,0.000
4203,1435.222,2.433,2.433,0.000,0.000,0.000,0.000,0.000
4204,1435.553,5.397,5.397,0.000,0.000,0.000,0.000,0.000
4205,1435.884,0.544,0.544,0.000,0.000,0.000,0.000,0.000
4206,1436.215,1.532,1.532,0.000,0.000,0.000,0.000,0.000
4207,1436.546,3.446,3.446,0.000,0.000,0.000,0.000,0.000
4208,1436.876,0.000,-0.468,0.000,0.000,0.000,0.000,0.000
4209,1437.207,0.606,0.606,0.000,0.000,0.000,0.000,0.000
4210,1437.538,0.704,0.704,0.000,0.000,0.000,0.000,0.000
4211,1437.869,1.135,1.135,0.000,0.000,0.000,0.000,0.000
4212,1438.200,0.000,-2.099,0.000,0.000,0.000,0.000,0.000
4213,1438.531,0.000,-2.111,0.000,0.000,0.000,0.000,0.000
4214,1438.861,0.000,-1.655,0.000,0.000,0.000,0.000,0.000
4215,1439.192,0.222,0.222,0.000,0.000,0.000,0.000,0.000
4216,1439.523,0.000,-1.271,0.000,0.000,0.000,0.000,0.000
4217,1439.854,0.025,0.025,0.000,0.000,0.000,0.000,0.000
4218,1440.185,2.357,2.357,0.000,0.000,0.000,0.000,0.000
4219,1440.516,0.000,-2.828,0.000,0.000,0.000,0.000,0.000
4220,1440.847,1.099,1.099,0.000,0.000,0.000,0.000,0.000
4221,1441.177,2.320,2.320,0.000,0.000,0.000,0.000,0.000
4222,1441.508,0.000,-1.803,0.000,0.000,0.000,0.000,0.000
4223,1441.839,0.000,-0.938,0.000,0.000,0.000,0.000,0.000
4224,1442.170,0.443,0.443,0.000,0.000,0.000,0.000,0.000
4225,1442.501,0.000,-1.729,0.000,0.000,0.000,0.000,0.000
4226,1442.832,1.776,1.776,0.000,0.000,0.000,0.000,0.000
4227,1443.163,0.000,-0.754,0.000,0.000,0.000,0.000,0.000
4228,1443.494,3.603,3.603,0.000,0.000,0.000,0.000,0.000
4229,1443.824,0.000,-0.310,0.000,0.000,0.000,0.000,0.000
4230,1444.155,0.985,0.985,0.000,0.000,0.000,0.000,0.000
4231,1444.486,0.616,0.616,0.000,0.000,0.000,0.000,0.000
4232,1444.817,0.000,-2.741,0.000,0.000,0.000,0.000,0.000
4233,1445.148,0.047,0.047,0.000,0.000,0.000,0.000,0.000
4234,1445.479,2.330,2.330,0.000,0.000,0.000,0.000,0.000
4235,1445.810,3.207,3.207,0.000,0.000,0.000,0.000,0.000
4236,1446.141,0.000,-0.113,0.000,0.000,0.000,0.000,0.000
4237,1446.472,4.751,4.751,0.000,0.000,0.000,0.000,0.000
4238,1446.803,0.727,0.727,0.000,0.000,0.000,0.000,0.000
4239,1447.134,4.158,4.158,0.000,0.000,0.000,0.000,0.000
4240,1447.465,0.379,0.379,0.000,0.000,0.000,0.000,0.000
4241,1447.795,3.998,3.998,0.000,0.000,0.000,0.000,0.000
4242,1448.126,3.837,3.837,0.000,0.000,0.000,0.000,0.000
4243,1448.457,0.000,-1.867,0.000,0.000,0.000,0.000,0.000
4244,1448.788,0.000,-0.608,0.000,0.000,0.000,0.000,0.000
4245,1449.119,3.219,3.219,0.000,0.000,0.000,0.000,0.000
4246,1449.450,0.367,0.367,0.000,0.000,0.000,0.000,0.000
4247,1449.781,1.539,1.539,0.000,0.000,0.000,0.000,0.000
4248,1450.112,3.034,3.034,0.000,0.000,0.000,0.000,0.000
4249,1450.443,1.527,1.527,0.000,0.000,0.000,0.000,0.000
4250,1450.774,0.219,0.219,0.000,0.000,0.000,0.000,0.000
4251,1451.105,2.860,2.860,0.000,0.000,0.000,0.000,0.000
4252,1451.436,1.675,1.675,0.000,0.000,0.000,0.000,0.000
4253,1451.767,2.909,2.909,0.000,0.000,0.000,0.000,0.000
4254,1452.098,0.835,0.835,0.000,0.000,0.000,0.000,0.000
4255,1452.429,0.000,-0.350,0.000,0.000,0.000,0.000,0.000
4256,1452.760,1.502,1.502,0.000,0.000,0.000,0.000,0.000
4257,1453.091,0.000,-0.177,0.000,0.000,0.000,0.000,0.000
4258,1453.422,2.094,2.094,0.000,0.000,0.000,0.000,0.000
4259,1453.753,0.000,-1.103,0.000,0.000,0.000,0.000,0.000
4260,1454.084,4.143,4.143,0.000,0.000,0.000,0.000,0.000
4261,1454.415,6.057,6.057,0.000,0.000,0.000,0.000,0.000
4262,1454.746,3.946,3.946,0.000,0.000,0.000,0.000,0.000
4263,1455.077,1.389,1.389,0.000,0.000,0.000,0.000,0.000
4264,1455.408,0.000,-1.672,0.000,0.000,0.000,0.000,0.000
4265,1455.739,1.204,1.204,0.000,0.000,0.000,0.000,0.000
4266,1456.070,0.143,0.143,0.000,0.000,0.000,0.000,0.000
4267,1456.401,1.291,1.291,0.000,0.000,0.000,0.000,0.000
4268,1456.732,2.081,2.081,0.000,0.000,0.000,0.000,0.000
4269,1457.063,0.000,-0.919,0.000,0.000,0.000,0.000,0.000
4270,1457.394,1.315,1.315,0.000,0.000,0.000,0.000,0.000
4271,1457.725,3.475,3.475,0.000,0.000,0.000,0.000,0.000
4272,1458.056,0.000,-1.599,0.000,0.000,0.000,0.000,0.000
4273,1458.387,1.204,1.204,0.000,0.000,0.000,0.000,0.000
4274,1458.718,0.000,-1.537,0.000,0.000,0.000,0.000,0.000
4275,1459.049,0.000,-0.475,0.000,0.000,0.000,0.000,0.000
4276,1459.380,1.796,1.796,0.000,0.000,0.000,0.000,0.000
4277,1459.712,0.000,-2.734,0.000,0.000,0.000,0.000,0.000
4278,1460.043,0.000,-1.611,0.000,0.000,0.000,0.000,0.000
4279,1460.374,0.000,-0.365,0.000,0.000,0.000,0.000,0.000
4280,1460.705,0.808,0.808,0.000,0.000,0.000,0.000,0.000
4281,1461.036,0.857,0.857,0.000,0.000,0.000,0.000,0.000
4282,1461.367,0.537,0.537,0.000,0.000,0.000,0.000,0.000
4283,1461.698,0.000,-1.315,0.000,0.000,0.000,0.000,0.000
4284,1462.029,0.000,-2.315,0.000,0.000,0.000,0.000,0.000
4285,1462.360,0.734,0.734,0.000,0.000,0.000,0.000,0.000
4286,1462.691,0.623,0.623,0.000,0.000,0.000,0.000,0.000
4287,1463.022,0.000,-0.291,0.000,0.000,0.000,0.000,0.000
4288,1463.354,1.042,1.042,0.000,0.000,0.000,0.000,0.000
