spectrum,peak_kev,peak_counts,fwhm_kev,has_curve,nuclide,line_kev,intensity_pct,is_xray,low_yield,rivals,rival_factor,coeff_ok,bq_coeff,verdict
LaBrBril_Th228,2606.039,2.0,14.537,0,Tl-208,2614.000,35.8516,0,0,0,1.000,0,0,кривой нет
OBS_UGlass,58.550,139.0,5.596,0,W x-ray,57.981,57.6,0,0,0,1.000,0,0,кривой нет
OBS_UGlass,1768.291,0.0,17.900,0,Bi-214,1764.000,15.29,0,0,0,1.000,0,0,кривой нет
OBS_UGlass,1894.788,0.0,21.761,0,,,,0,0,0,1.000,0,0,нет подписи
RC101_I131,29.620,1662.0,8.639,0,,,,0,0,0,1.000,0,0,нет подписи
RC101_I131,82.540,646.0,11.946,0,Pb x-ray,84.936,23,0,0,0,1.000,0,0,кривой нет
RC101_I131,167.832,114.0,21.606,0,U-235,185.715,57,0,0,0,1.000,0,0,кривой нет
RC101_I131,360.235,185.0,25.513,0,Ba-133,358.000,62.05,0,0,0,1.000,0,0,кривой нет
RC101_I131,622.531,2.0,30.958,0,Ag-108m,614.000,89.8,0,0,0,1.000,0,0,кривой нет
RC103_Charoite,31.357,24.0,3.846,0,,,,0,0,0,1.000,0,0,нет подписи
RC103_Charoite,66.430,76.0,7.183,0,W x-ray,67.244,22,0,0,0,1.000,0,0,кривой нет
RC103_Charoite,185.247,3.0,8.907,0,U-235,185.715,57,0,0,0,1.000,0,0,кривой нет
RC103_Charoite,234.496,2.0,11.251,0,Pb-212,238.000,43.6,0,0,0,1.000,0,0,кривой нет
RC103_Charoite,293.628,1.0,9.422,0,Pb-214,295.000,18.4672,0,0,0,1.000,0,0,кривой нет
RC103_Charoite,357.510,2.0,12.892,0,Ba-133,358.000,62.05,0,0,0,1.000,0,0,кривой нет
RC103_Charoite,610.621,0.0,20.659,0,Bi-214,609.000,45.44,0,0,0,1.000,0,0,кривой нет
RC103_Cs137_0cm,32.454,935.0,4.693,1,,,,0,0,0,1.000,0,0,нет подписи
RC103_Cs137_0cm,200.920,4.0,13.306,1,Lu-176,202.000,77.9688,0,0,0,1.000,1,9.70258,ПОКАЗАНО голым числом
RC103_Cs137_0cm,443.204,1.0,23.373,1,Ag-108m,433.000,90.5,0,0,0,1.000,1,37.917,ПОКАЗАНО голым числом
RC103_Cs137_0cm,659.423,4.0,23.449,1,Cs-137,662.000,85.1,0,0,0,1.000,1,88.2837,ПОКАЗАНО голым числом
RC103_K40,589.990,0.0,16.076,1,Tl-208,583.000,30.549,0,0,0,1.000,1,10336.1,ПОКАЗАНО голым числом
RC103_K40,1175.940,1.0,37.409,1,Co-60,1173.000,99.85,0,0,0,1.000,1,9978.28,ПОКАЗАНО голым числом
RC103_K40,1480.987,1.0,33.846,1,K-40,1460.000,10.66,0,0,0,1.000,1,140653,ПОКАЗАНО голым числом
RC103_K40Village,1189.139,0.0,34.020,0,Co-60,1173.000,99.85,0,0,0,1.000,0,0,кривой нет
RC103_K40Village,1463.202,1.0,33.472,0,K-40,1460.000,10.66,0,0,0,1.000,0,0,кривой нет
RC103_K40Village,2609.580,0.0,27.583,0,Tl-208,2614.000,35.8516,0,0,0,1.000,0,0,кривой нет
RC103_Lu176,58.101,74.0,6.611,1,W x-ray,57.981,57.6,1,0,2,1.736,1,319.654,ОТКАЗ рентген
RC103_Lu176,91.682,3.0,4.064,1,Pb x-ray,87.300,8,1,0,0,1.000,1,3160.79,ОТКАЗ рентген
RC103_Lu176,151.920,1.0,6.586,1,Pu-238,152.000,0.0009,0,1,0,1.000,1,1.19304E+07,ОТКАЗ выход
RC103_Lu176,202.790,21.0,11.910,1,Lu-176,202.000,77.9688,0,0,1,3.678,1,137.23,ПОКАЗАНО со спором
RC103_Lu176,305.265,7.0,15.549,1,Lu-176,307.000,93.6,0,0,0,1.000,1,181.482,ПОКАЗАНО голым числом
RC103_Lu176,520.662,0.0,18.550,1,Annihilation,511.000,0,0,0,0,1.000,0,0,у подписи нет выхода
RC103_Th232Village,31.722,123.0,3.667,0,,,,0,0,0,1.000,0,0,нет подписи
RC103_Th232Village,71.867,791.0,7.143,0,Pb x-ray,72.804,59.5,0,0,0,1.000,0,0,кривой нет
RC103_Th232Village,129.875,21.0,6.321,0,Ac-228,129.065,2.42,0,0,0,1.000,0,0,кривой нет
RC103_Th232Village,238.399,86.0,11.837,0,Pb-212,238.000,43.6,0,0,0,1.000,0,0,кривой нет
RC103_Th232Village,340.031,6.0,13.680,0,Ac-228,338.000,11.27,0,0,0,1.000,0,0,кривой нет
RC103_Th232Village,582.794,2.0,19.094,0,Tl-208,583.000,30.549,0,0,0,1.000,0,0,кривой нет
RC103_Th232Village,716.471,0.0,16.331,0,I-131,722.000,1.7686,0,0,0,1.000,0,0,кривой нет
RC103_Th232Village,909.608,0.0,35.788,0,Ac-228,911.000,25.8,0,0,0,1.000,0,0,кривой нет
RC103_Th232Village,1596.435,0.0,32.699,0,Ac-228,1588.000,3.22,0,0,0,1.000,0,0,кривой нет
RC103_Th232Village,2342.525,0.0,39.461,0,Bi-214,2447.000,1.545,0,0,0,1.000,0,0,кривой нет
RC103_Th232Village,2622.424,0.0,43.799,0,Tl-208,2614.000,35.8516,0,0,0,1.000,0,0,кривой нет
RC103_Th232WT20,58.572,10428.0,6.302,0,W x-ray,57.981,57.6,0,0,0,1.000,0,0,кривой нет
RC103_Th232WT20,135.835,76.0,10.577,0,Ac-228,129.065,2.42,0,0,0,1.000,0,0,кривой нет
RC103_Th232WT20,239.030,623.0,12.224,0,Pb-212,238.000,43.6,0,0,0,1.000,0,0,кривой нет
RC103_Th232WT20,335.700,114.0,13.870,0,Ac-228,338.000,11.27,0,0,0,1.000,0,0,кривой нет
RC103_Th232WT20,505.946,6.0,11.520,0,Tl-208,510.000,8.1224,0,0,0,1.000,0,0,кривой нет
RC103_Th232WT20,584.314,36.0,18.471,0,Tl-208,583.000,30.549,0,0,0,1.000,0,0,кривой нет
RC103_Th232WT20,726.928,2.0,16.846,0,Ac-228,726.863,0.62,0,0,0,1.000,0,0,кривой нет
RC103_Th232WT20,920.181,9.0,35.015,0,Ac-228,911.000,25.8,0,0,0,1.000,0,0,кривой нет
RC103_Th232WT20,1258.516,0.0,35.392,0,Bi-214,1238.000,5.83,0,0,0,1.000,0,0,кривой нет
RC103_Th232WT20,1584.200,2.0,33.552,0,Ac-228,1588.000,3.22,0,0,0,1.000,0,0,кривой нет
RC103_Th232WT20,2121.097,0.0,34.346,0,Tl-208 SE,2103.000,0,0,0,0,1.000,0,0,у подписи нет выхода
RC103_Th232WT20,2311.227,0.0,41.001,0,Bi-214,2204.000,4.92,0,0,0,1.000,0,0,кривой нет
RC103_Th232WT20,2618.591,0.0,40.526,0,Tl-208,2614.000,35.8516,0,0,0,1.000,0,0,кривой нет
