ch,keV,net,fit,model,continuum_raw,Cs-137,continuum
6056,2327.526,2.598,2.598,1.170,1.170,0.000,1.170
6057,2327.887,7.353,7.353,1.169,1.169,0.000,1.169
6058,2328.248,2.077,2.077,1.169,1.169,0.000,1.169
6059,2328.609,5.663,5.663,1.168,1.168,0.000,1.168
6060,2328.970,1.030,1.030,1.167,1.167,0.000,1.167
6061,2329.331,1.653,1.653,1.167,1.167,0.000,1.167
6062,2329.692,5.702,5.702,1.166,1.166,0.000,1.166
6063,2330.052,0.000,-0.786,1.165,1.165,0.000,1.165
6064,2330.413,5.848,5.848,1.164,1.164,0.000,1.164
6065,2330.774,2.306,2.306,1.164,1.164,0.000,1.164
6066,2331.134,0.639,0.639,1.163,1.163,0.000,1.163
6067,2331.495,0.843,0.843,1.162,1.162,0.000,1.162
6068,2331.855,1.275,1.275,1.162,1.162,0.000,1.162
6069,2332.215,3.632,3.632,1.161,1.161,0.000,1.161
6070,2332.575,5.306,5.306,1.160,1.160,0.000,1.160
6071,2332.936,0.750,0.750,1.160,1.160,0.000,1.160
6072,2333.296,2.017,2.017,1.159,1.159,0.000,1.159
6073,2333.656,5.025,5.025,1.155,1.155,0.000,1.155
6074,2334.016,4.388,4.388,1.152,1.152,0.000,1.152
6075,2334.376,2.293,2.293,1.149,1.149,0.000,1.149
6076,2334.735,2.315,2.315,1.145,1.145,0.000,1.145
6077,2335.095,0.647,0.647,1.142,1.142,0.000,1.142
6078,2335.455,0.000,-0.641,1.138,1.138,0.000,1.138
6079,2335.814,4.760,4.760,1.135,1.135,0.000,1.135
6080,2336.174,0.000,-0.703,1.131,1.131,0.000,1.131
6081,2336.533,3.194,3.194,1.128,1.128,0.000,1.128
6082,2336.893,1.092,1.092,1.125,1.125,0.000,1.125
6083,2337.252,1.488,1.488,1.121,1.121,0.000,1.121
6084,2337.611,0.000,-1.942,1.118,1.118,0.000,1.118
6085,2337.970,2.480,2.480,1.114,1.114,0.000,1.114
6086,2338.329,4.176,4.176,1.111,1.111,0.000,1.111
6087,2338.688,1.425,1.425,1.108,1.108,0.000,1.108
6088,2339.047,0.000,-0.770,1.104,1.104,0.000,1.104
6089,2339.406,2.289,2.289,1.101,1.101,0.000,1.101
6090,2339.765,0.000,-0.784,1.097,1.097,0.000,1.097
6091,2340.124,5.329,5.329,1.094,1.094,0.000,1.094
6092,2340.482,3.525,3.525,1.090,1.090,0.000,1.090
6093,2340.841,0.278,0.278,1.087,1.087,0.000,1.087
6094,2341.199,4.046,4.046,1.084,1.084,0.000,1.084
6095,2341.558,5.276,5.276,1.080,1.080,0.000,1.080
6096,2341.916,3.402,3.402,1.077,1.077,0.000,1.077
6097,2342.274,0.233,0.233,1.073,1.073,0.000,1.073
6098,2342.633,4.644,4.644,1.070,1.070,0.000,1.070
6099,2342.991,1.530,1.530,1.067,1.067,0.000,1.067
6100,2343.349,0.000,-0.296,1.063,1.063,0.000,1.063
6101,2343.707,2.684,2.684,1.060,1.060,0.000,1.060
6102,2344.065,1.700,1.700,1.056,1.056,0.000,1.056
6103,2344.422,1.532,1.532,1.053,1.053,0.000,1.053
6104,2344.780,5.545,5.545,1.049,1.049,0.000,1.049
6105,2345.138,1.301,1.301,1.046,1.046,0.000,1.046
6106,2345.496,1.031,1.031,1.043,1.043,0.000,1.043
6107,2345.853,0.000,-0.864,1.039,1.039,0.000,1.039
6108,2346.211,0.000,-2.403,1.036,1.036,0.000,1.036
6109,2346.568,3.721,3.721,1.032,1.032,0.000,1.032
6110,2346.925,0.000,-1.649,1.029,1.029,0.000,1.029
6111,2347.282,2.043,2.043,1.025,1.025,0.000,1.025
6112,2347.640,0.000,-0.701,1.022,1.022,0.000,1.022
6113,2347.997,2.937,2.937,1.019,1.019,0.000,1.019
6114,2348.354,1.608,1.608,1.015,1.015,0.000,1.015
6115,2348.711,1.211,1.211,1.012,1.012,0.000,1.012
6116,2349.068,2.832,2.832,1.008,1.008,0.000,1.008
6117,2349.424,2.391,2.391,1.005,1.005,0.000,1.005
6118,2349.781,1.724,1.724,1.002,1.002,0.000,1.002
6119,2350.138,6.077,6.077,0.998,0.998,0.000,0.998
6120,2350.494,0.000,-0.437,0.995,0.995,0.000,0.995
6121,2350.851,7.130,7.130,0.991,0.991,0.000,0.991
6122,2351.207,2.782,2.782,0.988,0.988,0.000,0.988
6123,2351.564,3.605,3.605,0.984,0.984,0.000,0.984
6124,2351.920,0.000,-3.044,0.981,0.981,0.000,0.981
6125,2352.276,0.000,-0.413,0.978,0.978,0.000,0.978
6126,2352.632,0.000,-0.363,0.974,0.974,0.000,0.974
6127,2352.988,2.134,2.134,0.971,0.971,0.000,0.971
6128,2353.344,3.871,3.871,0.967,0.967,0.000,0.967
6129,2353.700,0.000,-0.922,0.964,0.964,0.000,0.964
6130,2354.056,1.107,1.107,0.961,0.961,0.000,0.961
6131,2354.412,5.854,5.854,0.957,0.957,0.000,0.957
6132,2354.768,0.047,0.047,0.954,0.954,0.000,0.954
6133,2355.123,3.769,3.769,0.950,0.950,0.000,0.950
6134,2355.479,2.235,2.235,0.947,0.947,0.000,0.947
6135,2355.834,2.452,2.452,0.943,0.943,0.000,0.943
6136,2356.190,0.000,-2.422,0.940,0.940,0.000,0.940
6137,2356.545,0.000,-1.278,0.937,0.937,0.000,0.937
6138,2356.900,0.000,-1.086,0.933,0.933,0.000,0.933
6139,2357.255,5.076,5.076,0.930,0.930,0.000,0.930
6140,2357.610,2.036,2.036,0.926,0.926,0.000,0.926
6141,2357.965,0.900,0.900,0.923,0.923,0.000,0.923
6142,2358.320,3.114,3.114,0.920,0.920,0.000,0.920
6143,2358.675,4.723,4.723,0.916,0.916,0.000,0.916
6144,2359.030,0.602,0.602,0.913,0.913,0.000,0.913
6145,2359.385,0.270,0.270,0.909,0.909,0.000,0.909
6146,2359.739,0.262,0.262,0.906,0.906,0.000,0.906
6147,2360.094,3.521,3.521,0.902,0.902,0.000,0.902
6148,2360.448,1.412,1.412,0.899,0.899,0.000,0.899
6149,2360.803,2.387,2.387,0.896,0.896,0.000,0.896
6150,2361.157,2.683,2.683,0.892,0.892,0.000,0.892
6151,2361.511,0.502,0.502,0.889,0.889,0.000,0.889
6152,2361.865,3.520,3.520,0.885,0.885,0.000,0.885
6153,2362.220,0.000,-2.438,0.882,0.882,0.000,0.882
6154,2362.574,3.092,3.092,0.878,0.878,0.000,0.878
6155,2362.928,3.572,3.572,0.875,0.875,0.000,0.875
6156,2363.281,0.289,0.289,0.872,0.872,0.000,0.872
6157,2363.635,0.929,0.929,0.868,0.868,0.000,0.868
6158,2363.989,2.914,2.914,0.865,0.865,0.000,0.865
6159,2364.343,0.000,-0.288,0.861,0.861,0.000,0.861
6160,2364.696,2.621,2.621,0.858,0.858,0.000,0.858
6161,2365.050,0.145,0.145,0.855,0.855,0.000,0.855
6162,2365.403,1.574,1.574,0.851,0.851,0.000,0.851
6163,2365.756,1.225,1.225,0.848,0.848,0.000,0.848
6164,2366.110,7.263,7.263,0.844,0.844,0.000,0.844
6165,2366.463,0.716,0.716,0.841,0.841,0.000,0.841
6166,2366.816,3.325,3.325,0.837,0.837,0.000,0.837
6167,2367.169,3.088,3.088,0.834,0.834,0.000,0.834
6168,2367.522,3.266,3.266,0.831,0.831,0.000,0.831
6169,2367.875,3.691,3.691,0.827,0.827,0.000,0.827
6170,2368.228,0.000,-1.514,0.824,0.824,0.000,0.824
6171,2368.580,1.296,1.296,0.820,0.820,0.000,0.820
6172,2368.933,1.623,1.623,0.817,0.817,0.000,0.817
6173,2369.285,0.259,0.259,0.814,0.814,0.000,0.814
6174,2369.638,0.000,-0.414,0.810,0.810,0.000,0.810
6175,2369.990,5.774,5.774,0.807,0.807,0.000,0.807
6176,2370.343,0.000,-1.325,0.803,0.803,0.000,0.803
6177,2370.695,0.000,-1.252,0.800,0.800,0.000,0.800
6178,2371.047,7.153,7.153,0.796,0.796,0.000,0.796
6179,2371.399,0.000,-0.998,0.793,0.793,0.000,0.793
6180,2371.751,1.909,1.909,0.790,0.790,0.000,0.790
6181,2372.103,3.088,3.088,0.786,0.786,0.000,0.786
6182,2372.455,2.101,2.101,0.783,0.783,0.000,0.783
6183,2372.807,0.000,-0.342,0.779,0.779,0.000,0.779
6184,2373.159,0.249,0.249,0.776,0.776,0.000,0.776
6185,2373.510,0.884,0.884,0.773,0.773,0.000,0.773
6186,2373.862,6.944,6.944,0.769,0.769,0.000,0.769
6187,2374.213,0.203,0.203,0.766,0.766,0.000,0.766
6188,2374.565,3.001,3.001,0.762,0.762,0.000,0.762
6189,2374.916,0.589,0.589,0.759,0.759,0.000,0.759
6190,2375.267,0.629,0.629,0.755,0.755,0.000,0.755
6191,2375.618,0.000,-0.042,0.752,0.752,0.000,0.752
6192,2375.969,0.000,-1.905,0.749,0.749,0.000,0.749
6193,2376.320,0.000,-0.621,0.745,0.745,0.000,0.745
6194,2376.671,2.430,2.430,0.742,0.742,0.000,0.742
6195,2377.022,0.000,-2.519,0.738,0.738,0.000,0.738
6196,2377.373,0.253,0.253,0.735,0.735,0.000,0.735
6197,2377.724,3.837,3.837,0.732,0.732,0.000,0.732
6198,2378.074,1.143,1.143,0.728,0.728,0.000,0.728
6199,2378.425,0.000,-0.350,0.725,0.725,0.000,0.725
6200,2378.775,1.217,1.217,0.721,0.721,0.000,0.721
6201,2379.126,1.175,1.175,0.718,0.718,0.000,0.718
6202,2379.476,6.702,6.702,0.714,0.714,0.000,0.714
6203,2379.826,1.012,1.012,0.711,0.711,0.000,0.711
6204,2380.176,2.315,2.315,0.708,0.708,0.000,0.708
6205,2380.526,1.057,1.057,0.704,0.704,0.000,0.704
6206,2380.876,2.846,2.846,0.701,0.701,0.000,0.701
6207,2381.226,5.948,5.948,0.697,0.697,0.000,0.697
6208,2381.576,1.981,1.981,0.694,0.694,0.000,0.694
6209,2381.926,0.000,-0.890,0.690,0.690,0.000,0.690
6210,2382.275,0.179,0.179,0.687,0.687,0.000,0.687
6211,2382.625,0.000,-1.303,0.684,0.684,0.000,0.684
6212,2382.974,0.714,0.714,0.680,0.680,0.000,0.680
6213,2383.324,0.282,0.282,0.677,0.677,0.000,0.677
6214,2383.673,6.349,6.349,0.673,0.673,0.000,0.673
6215,2384.022,0.000,-1.821,0.670,0.670,0.000,0.670
6216,2384.372,0.562,0.562,0.667,0.667,0.000,0.667
6217,2384.721,1.983,1.983,0.663,0.663,0.000,0.663
6218,2385.070,0.066,0.066,0.660,0.660,0.000,0.660
6219,2385.419,2.905,2.905,0.656,0.656,0.000,0.656
6220,2385.768,9.504,9.504,0.653,0.653,0.000,0.653
6221,2386.116,0.801,0.801,0.649,0.649,0.000,0.649
6222,2386.465,0.846,0.846,0.646,0.646,0.000,0.646
6223,2386.814,0.771,0.771,0.643,0.643,0.000,0.643
6224,2387.162,0.000,-1.529,0.639,0.639,0.000,0.639
6225,2387.511,0.000,-0.367,0.636,0.636,0.000,0.636
6226,2387.859,2.815,2.815,0.632,0.632,0.000,0.632
6227,2388.207,2.366,2.366,0.629,0.629,0.000,0.629
6228,2388.555,5.149,5.149,0.626,0.626,0.000,0.626
6229,2388.904,0.919,0.919,0.622,0.622,0.000,0.622
6230,2389.252,0.000,-1.304,0.619,0.619,0.000,0.619
6231,2389.600,3.871,3.871,0.615,0.615,0.000,0.615
6232,2389.948,0.000,-1.098,0.612,0.612,0.000,0.612
6233,2390.295,0.000,-1.505,0.608,0.608,0.000,0.608
6234,2390.643,2.747,2.747,0.605,0.605,0.000,0.605
6235,2390.991,3.771,3.771,0.602,0.602,0.000,0.602
6236,2391.338,0.000,-1.141,0.598,0.598,0.000,0.598
6237,2391.686,1.414,1.414,0.595,0.595,0.000,0.595
6238,2392.033,0.075,0.075,0.591,0.591,0.000,0.591
6239,2392.380,0.548,0.548,0.588,0.588,0.000,0.588
6240,2392.728,0.859,0.859,0.585,0.585,0.000,0.585
6241,2393.075,0.667,0.667,0.581,0.581,0.000,0.581
6242,2393.422,0.000,-0.627,0.578,0.578,0.000,0.578
6243,2393.769,0.000,-0.433,0.574,0.574,0.000,0.574
6244,2394.116,0.000,-0.603,0.571,0.571,0.000,0.571
6245,2394.463,1.334,1.334,0.567,0.567,0.000,0.567
6246,2394.809,0.643,0.643,0.564,0.564,0.000,0.564
6247,2395.156,0.960,0.960,0.561,0.561,0.000,0.561
6248,2395.503,1.091,1.091,0.557,0.557,0.000,0.557
6249,2395.849,1.621,1.621,0.554,0.554,0.000,0.554
6250,2396.196,2.701,2.701,0.550,0.550,0.000,0.550
6251,2396.542,2.981,2.981,0.547,0.547,0.000,0.547
6252,2396.888,2.325,2.325,0.544,0.544,0.000,0.544
6253,2397.234,2.235,2.235,0.540,0.540,0.000,0.540
6254,2397.580,2.825,2.825,0.537,0.537,0.000,0.537
6255,2397.926,1.929,1.929,0.533,0.533,0.000,0.533
6256,2398.272,0.844,0.844,0.530,0.530,0.000,0.530
6257,2398.618,0.000,-0.959,0.526,0.526,0.000,0.526
6258,2398.964,3.524,3.524,0.523,0.523,0.000,0.523
6259,2399.310,0.191,0.191,0.520,0.520,0.000,0.520
6260,2399.655,4.872,4.872,0.516,0.516,0.000,0.516
6261,2400.001,1.738,1.738,0.513,0.513,0.000,0.513
6262,2400.346,5.135,5.135,0.509,0.509,0.000,0.509
6263,2400.692,0.943,0.943,0.506,0.506,0.000,0.506
6264,2401.037,0.072,0.072,0.502,0.502,0.000,0.502
6265,2401.382,0.000,-1.127,0.499,0.499,0.000,0.499
6266,2401.727,0.000,-1.163,0.496,0.496,0.000,0.496
6267,2402.072,2.134,2.134,0.492,0.492,0.000,0.492
6268,2402.417,0.415,0.415,0.489,0.489,0.000,0.489
6269,2402.762,0.000,-1.491,0.485,0.485,0.000,0.485
6270,2403.107,0.000,-2.636,0.482,0.482,0.000,0.482
6271,2403.451,4.534,4.534,0.479,0.479,0.000,0.479
6272,2403.796,2.246,2.246,0.475,0.475,0.000,0.475
6273,2404.140,0.970,0.970,0.472,0.472,0.000,0.472
6274,2404.485,0.000,-1.202,0.468,0.468,0.000,0.468
6275,2404.829,0.166,0.166,0.465,0.465,0.000,0.465
6276,2405.174,2.287,2.287,0.461,0.461,0.000,0.461
6277,2405.518,0.000,-0.027,0.458,0.458,0.000,0.458
6278,2405.862,4.464,4.464,0.455,0.455,0.000,0.455
6279,2406.206,2.013,2.013,0.451,0.451,0.000,0.451
6280,2406.550,0.297,0.297,0.448,0.448,0.000,0.448
6281,2406.894,1.398,1.398,0.444,0.444,0.000,0.444
6282,2407.237,0.000,-0.119,0.441,0.441,0.000,0.441
6283,2407.581,2.201,2.201,0.438,0.438,0.000,0.438
6284,2407.925,0.000,-1.161,0.434,0.434,0.000,0.434
6285,2408.268,0.000,-1.440,0.431,0.431,0.000,0.431
6286,2408.612,3.992,3.992,0.427,0.427,0.000,0.427
6287,2408.955,1.913,1.913,0.424,0.424,0.000,0.424
6288,2409.298,0.000,-1.248,0.420,0.420,0.000,0.420
6289,2409.641,1.987,1.987,0.417,0.417,0.000,0.417
6290,2409.984,1.066,1.066,0.414,0.414,0.000,0.414
6291,2410.327,0.964,0.964,0.410,0.410,0.000,0.410
6292,2410.670,0.000,-1.215,0.407,0.407,0.000,0.407
6293,2411.013,0.326,0.326,0.403,0.403,0.000,0.403
6294,2411.356,0.000,-0.482,0.400,0.400,0.000,0.400
6295,2411.699,1.581,1.581,0.397,0.397,0.000,0.397
6296,2412.041,3.749,3.749,0.393,0.393,0.000,0.393
6297,2412.384,1.170,1.170,0.390,0.390,0.000,0.390
6298,2412.726,0.000,-0.393,0.386,0.386,0.000,0.386
6299,2413.068,3.416,3.416,0.383,0.383,0.000,0.383
6300,2413.411,2.095,2.095,0.379,0.379,0.000,0.379
6301,2413.753,1.686,1.686,0.376,0.376,0.000,0.376
6302,2414.095,0.000,-1.155,0.373,0.373,0.000,0.373
6303,2414.437,1.019,1.019,0.369,0.369,0.000,0.369
6304,2414.779,0.000,-0.808,0.366,0.366,0.000,0.366
6305,2415.121,0.000,-0.881,0.362,0.362,0.000,0.362
6306,2415.462,0.000,-2.421,0.359,0.359,0.000,0.359
6307,2415.804,0.000,-0.628,0.356,0.356,0.000,0.356
6308,2416.145,3.001,3.001,0.352,0.352,0.000,0.352
6309,2416.487,0.296,0.296,0.349,0.349,0.000,0.349
6310,2416.828,0.000,-0.304,0.345,0.345,0.000,0.345
6311,2417.170,1.947,1.947,0.342,0.342,0.000,0.342
6312,2417.511,5.045,5.045,0.338,0.338,0.000,0.338
6313,2417.852,1.881,1.881,0.335,0.335,0.000,0.335
6314,2418.193,0.070,0.070,0.332,0.332,0.000,0.332
6315,2418.534,0.384,0.384,0.328,0.328,0.000,0.328
6316,2418.875,3.016,3.016,0.325,0.325,0.000,0.325
6317,2419.216,1.368,1.368,0.321,0.321,0.000,0.321
6318,2419.556,1.303,1.303,0.318,0.318,0.000,0.318
6319,2419.897,1.450,1.450,0.314,0.314,0.000,0.314
6320,2420.237,3.521,3.521,0.311,0.311,0.000,0.311
6321,2420.578,0.000,-1.766,0.308,0.308,0.000,0.308
6322,2420.918,2.077,2.077,0.304,0.304,0.000,0.304
6323,2421.259,0.000,-0.852,0.301,0.301,0.000,0.301
6324,2421.599,3.139,3.139,0.297,0.297,0.000,0.297
6325,2421.939,3.243,3.243,0.294,0.294,0.000,0.294
6326,2422.279,0.000,-1.700,0.291,0.291,0.000,0.291
6327,2422.619,0.000,-2.610,0.287,0.287,0.000,0.287
6328,2422.959,2.174,2.174,0.284,0.284,0.000,0.284
6329,2423.298,0.000,-0.872,0.280,0.280,0.000,0.280
6330,2423.638,1.032,1.032,0.277,0.277,0.000,0.277
6331,2423.977,0.858,0.858,0.273,0.273,0.000,0.273
6332,2424.317,2.579,2.579,0.270,0.270,0.000,0.270
6333,2424.656,2.468,2.468,0.267,0.267,0.000,0.267
6334,2424.996,5.654,5.654,0.263,0.263,0.000,0.263
6335,2425.335,1.903,1.903,0.260,0.260,0.000,0.260
6336,2425.674,0.000,-0.771,0.256,0.256,0.000,0.256
6337,2426.013,3.355,3.355,0.253,0.253,0.000,0.253
6338,2426.352,0.000,-0.825,0.250,0.250,0.000,0.250
6339,2426.691,0.000,-0.980,0.246,0.246,0.000,0.246
6340,2427.030,2.019,2.019,0.243,0.243,0.000,0.243
6341,2427.368,0.000,-2.066,0.239,0.239,0.000,0.239
6342,2427.707,0.488,0.488,0.236,0.236,0.000,0.236
6343,2428.045,4.014,4.014,0.232,0.232,0.000,0.232
6344,2428.384,1.288,1.288,0.229,0.229,0.000,0.229
6345,2428.722,0.500,0.500,0.226,0.226,0.000,0.226
6346,2429.061,0.684,0.684,0.222,0.222,0.000,0.222
6347,2429.399,0.000,-0.798,0.219,0.219,0.000,0.219
6348,2429.737,4.337,4.337,0.215,0.215,0.000,0.215
6349,2430.075,3.059,3.059,0.212,0.212,0.000,0.212
6350,2430.413,0.000,-1.633,0.209,0.209,0.000,0.209
6351,2430.750,3.320,3.320,0.205,0.205,0.000,0.205
6352,2431.088,4.158,4.158,0.202,0.202,0.000,0.202
6353,2431.426,1.989,1.989,0.198,0.198,0.000,0.198
6354,2431.763,0.000,-0.013,0.195,0.195,0.000,0.195
6355,2432.101,0.689,0.689,0.191,0.191,0.000,0.191
6356,2432.438,0.000,-1.740,0.188,0.188,0.000,0.188
6357,2432.775,0.000,-1.175,0.185,0.185,0.000,0.185
6358,2433.113,0.000,-1.408,0.181,0.181,0.000,0.181
6359,2433.450,2.397,2.397,0.178,0.178,0.000,0.178
6360,2433.787,1.716,1.716,0.174,0.174,0.000,0.174
6361,2434.124,6.576,6.576,0.171,0.171,0.000,0.171
6362,2434.461,0.000,-1.161,0.167,0.167,0.000,0.167
6363,2434.797,0.000,-0.368,0.164,0.164,0.000,0.164
6364,2435.134,0.000,-1.247,0.161,0.161,0.000,0.161
6365,2435.471,0.045,0.045,0.157,0.157,0.000,0.157
6366,2435.807,1.188,1.188,0.154,0.154,0.000,0.154
6367,2436.143,1.982,1.982,0.150,0.150,0.000,0.150
6368,2436.480,1.059,1.059,0.147,0.147,0.000,0.147
6369,2436.816,0.000,-0.504,0.144,0.144,0.000,0.144
6370,2437.152,2.428,2.428,0.140,0.140,0.000,0.140
6371,2437.488,0.000,-2.862,0.137,0.137,0.000,0.137
6372,2437.824,0.000,-1.378,0.133,0.133,0.000,0.133
6373,2438.160,0.623,0.623,0.130,0.130,0.000,0.130
6374,2438.496,0.000,-0.862,0.126,0.126,0.000,0.126
6375,2438.831,1.289,1.289,0.123,0.123,0.000,0.123
6376,2439.167,0.650,0.650,0.120,0.120,0.000,0.120
6377,2439.502,0.000,-0.853,0.116,0.116,0.000,0.116
6378,2439.838,0.180,0.180,0.113,0.113,0.000,0.113
6379,2440.173,2.002,2.002,0.109,0.109,0.000,0.109
6380,2440.508,2.215,2.215,0.106,0.106,0.000,0.106
6381,2440.843,1.230,1.230,0.103,0.103,0.000,0.103
6382,2441.179,2.235,2.235,0.099,0.099,0.000,0.099
6383,2441.513,0.000,-1.863,0.096,0.096,0.000,0.096
6384,2441.848,1.258,1.258,0.092,0.092,0.000,0.092
6385,2442.183,0.000,-1.977,0.089,0.089,0.000,0.089
6386,2442.518,0.000,-0.143,0.085,0.085,0.000,0.085
6387,2442.852,5.188,5.188,0.082,0.082,0.000,0.082
6388,2443.187,3.772,3.772,0.079,0.079,0.000,0.079
6389,2443.521,0.786,0.786,0.075,0.075,0.000,0.075
6390,2443.856,0.126,0.126,0.072,0.072,0.000,0.072
6391,2444.190,0.000,-0.031,0.068,0.068,0.000,0.068
6392,2444.524,0.000,-2.257,0.065,0.065,0.000,0.065
6393,2444.858,1.049,1.049,0.062,0.062,0.000,0.062
6394,2445.192,0.236,0.236,0.058,0.058,0.000,0.058
6395,2445.526,2.884,2.884,0.055,0.055,0.000,0.055
6396,2445.860,1.100,1.100,0.051,0.051,0.000,0.051
6397,2446.193,0.000,-0.259,0.048,0.048,0.000,0.048
6398,2446.527,0.000,-0.636,0.044,0.044,0.000,0.044
6399,2446.860,1.896,1.896,0.041,0.041,0.000,0.041
6400,2447.194,0.114,0.114,0.038,0.038,0.000,0.038
6401,2447.527,3.459,3.459,0.034,0.034,0.000,0.034
6402,2447.860,2.085,2.085,0.031,0.031,0.000,0.031
6403,2448.193,0.690,0.690,0.027,0.027,0.000,0.027
6404,2448.526,2.773,2.773,0.024,0.024,0.000,0.024
6405,2448.859,0.000,-0.027,0.021,0.021,0.000,0.021
6406,2449.192,3.170,3.170,0.017,0.017,0.000,0.017
6407,2449.525,0.000,-0.167,0.014,0.014,0.000,0.014
6408,2449.858,0.000,-1.208,0.010,0.010,0.000,0.010
6409,2450.190,1.314,1.314,0.007,0.007,0.000,0.007
6410,2450.523,0.000,-0.922,0.003,0.003,0.000,0.003
6411,2450.855,0.394,0.394,0.000,0.000,0.000,0.000
6412,2451.187,0.509,0.509,0.001,0.001,0.000,0.001
6413,2451.520,0.000,-0.675,0.003,0.003,0.000,0.003
6414,2451.852,0.000,-2.086,0.004,0.004,0.000,0.004
6415,2452.184,1.982,1.982,0.005,0.005,0.000,0.005
6416,2452.516,1.363,1.363,0.007,0.007,0.000,0.007
6417,2452.848,1.310,1.310,0.008,0.008,0.000,0.008
6418,2453.179,0.000,-1.100,0.009,0.009,0.000,0.009
6419,2453.511,0.036,0.036,0.011,0.011,0.000,0.011
6420,2453.843,0.936,0.936,0.012,0.012,0.000,0.012
6421,2454.174,0.000,-0.481,0.014,0.014,0.000,0.014
6422,2454.505,0.000,-0.069,0.015,0.015,0.000,0.015
6423,2454.837,0.038,0.038,0.016,0.016,0.000,0.016
6424,2455.168,0.090,0.090,0.018,0.018,0.000,0.018
6425,2455.499,5.849,5.849,0.019,0.019,0.000,0.019
6426,2455.830,0.000,-1.202,0.020,0.020,0.000,0.020
6427,2456.161,0.000,-0.315,0.022,0.022,0.000,0.022
6428,2456.492,1.775,1.775,0.023,0.023,0.000,0.023
6429,2456.822,3.171,3.171,0.024,0.024,0.000,0.024
6430,2457.153,0.000,-1.135,0.026,0.026,0.000,0.026
6431,2457.484,0.000,-0.867,0.027,0.027,0.000,0.027
6432,2457.814,2.493,2.493,0.028,0.028,0.000,0.028
6433,2458.144,1.214,1.214,0.030,0.030,0.000,0.030
6434,2458.475,0.457,0.457,0.031,0.031,0.000,0.031
6435,2458.805,2.237,2.237,0.033,0.033,0.000,0.033
6436,2459.135,1.031,1.031,0.034,0.034,0.000,0.034
6437,2459.465,0.000,-0.087,0.035,0.035,0.000,0.035
6438,2459.795,3.872,3.872,0.037,0.037,0.000,0.037
6439,2460.125,0.000,-1.092,0.038,0.038,0.000,0.038
6440,2460.454,1.894,1.894,0.039,0.039,0.000,0.039
6441,2460.784,0.000,-2.287,0.041,0.041,0.000,0.041
6442,2461.113,0.000,-0.113,0.042,0.042,0.000,0.042
6443,2461.443,4.068,4.068,0.043,0.043,0.000,0.043
6444,2461.772,0.000,-0.977,0.045,0.045,0.000,0.045
6445,2462.101,0.000,-1.019,0.046,0.046,0.000,0.046
6446,2462.430,0.191,0.191,0.047,0.047,0.000,0.047
6447,2462.760,1.046,1.046,0.049,0.049,0.000,0.049
6448,2463.088,3.111,3.111,0.050,0.050,0.000,0.050
6449,2463.417,5.286,5.286,0.051,0.051,0.000,0.051
6450,2463.746,0.000,-0.008,0.053,0.053,0.000,0.053
6451,2464.075,0.477,0.477,0.054,0.054,0.000,0.054
6452,2464.403,2.968,2.968,0.056,0.056,0.000,0.056
6453,2464.732,1.533,1.533,0.057,0.057,0.000,0.057
6454,2465.060,2.406,2.406,0.058,0.058,0.000,0.058
6455,2465.388,2.020,2.020,0.060,0.060,0.000,0.060
6456,2465.717,3.311,3.311,0.061,0.061,0.000,0.061
6457,2466.045,2.300,2.300,0.062,0.062,0.000,0.062
6458,2466.373,2.300,2.300,0.064,0.064,0.000,0.064
6459,2466.701,4.204,4.204,0.065,0.065,0.000,0.065
6460,2467.028,0.000,-0.245,0.066,0.066,0.000,0.066
6461,2467.356,0.000,-3.635,0.068,0.068,0.000,0.068
6462,2467.684,0.000,-0.181,0.069,0.069,0.000,0.069
6463,2468.011,0.000,-0.815,0.070,0.070,0.000,0.070
6464,2468.339,1.276,1.276,0.072,0.072,0.000,0.072
6465,2468.666,6.322,6.322,0.073,0.073,0.000,0.073
6466,2468.993,1.646,1.646,0.075,0.075,0.000,0.075
6467,2469.320,0.140,0.140,0.076,0.076,0.000,0.076
6468,2469.647,1.198,1.198,0.077,0.077,0.000,0.077
6469,2469.974,2.089,2.089,0.079,0.079,0.000,0.079
6470,2470.301,2.147,2.147,0.080,0.080,0.000,0.080
6471,2470.628,0.098,0.098,0.081,0.081,0.000,0.081
6472,2470.955,0.000,-0.167,0.083,0.083,0.000,0.083
6473,2471.281,3.182,3.182,0.084,0.084,0.000,0.084
6474,2471.608,0.093,0.093,0.085,0.085,0.000,0.085
6475,2471.934,2.596,2.596,0.087,0.087,0.000,0.087
6476,2472.260,3.010,3.010,0.088,0.088,0.000,0.088
6477,2472.586,3.510,3.510,0.089,0.089,0.000,0.089
6478,2472.912,0.000,-1.566,0.091,0.091,0.000,0.091
6479,2473.238,0.502,0.502,0.092,0.092,0.000,0.092
6480,2473.564,0.808,0.808,0.094,0.094,0.000,0.094
6481,2473.890,0.748,0.748,0.095,0.095,0.000,0.095
6482,2474.216,1.202,1.202,0.096,0.096,0.000,0.096
6483,2474.541,0.000,-0.759,0.098,0.098,0.000,0.098
6484,2474.867,0.197,0.197,0.099,0.099,0.000,0.099
6485,2475.192,5.418,5.418,0.100,0.100,0.000,0.100
6486,2475.518,3.127,3.127,0.102,0.102,0.000,0.102
6487,2475.843,2.023,2.023,0.103,0.103,0.000,0.103
