ch,keV,net,fit,model,continuum_raw,Lu-176,Xray-Lu,continuum
6992,2683.301,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6993,2683.687,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6994,2684.072,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
6995,2684.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6996,2684.842,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6997,2685.227,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6998,2685.612,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6999,2685.997,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7000,2686.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7001,2686.767,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7002,2687.152,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7003,2687.537,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7004,2687.922,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7005,2688.307,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7006,2688.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7007,2689.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7008,2689.462,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7009,2689.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7010,2690.232,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7011,2690.617,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7012,2691.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7013,2691.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7014,2691.772,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7015,2692.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7016,2692.543,0.000,-0.049,0.000,0.000,0.000,0.000,0.000
7017,2692.928,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7018,2693.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7019,2693.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7020,2694.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7021,2694.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7022,2694.853,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7023,2695.238,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7024,2695.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7025,2696.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7026,2696.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7027,2696.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7028,2697.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7029,2697.548,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7030,2697.933,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7031,2698.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7032,2698.703,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7033,2699.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7034,2699.473,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7035,2699.858,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7036,2700.243,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7037,2700.628,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7038,2701.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7039,2701.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7040,2701.784,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7041,2702.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7042,2702.554,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7043,2702.939,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7044,2703.324,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7045,2703.709,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7046,2704.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7047,2704.479,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7048,2704.864,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7049,2705.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7050,2705.634,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7051,2706.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7052,2706.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7053,2706.789,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7054,2707.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7055,2707.559,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7056,2707.944,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7057,2708.329,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7058,2708.714,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7059,2709.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7060,2709.484,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7061,2709.869,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7062,2710.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7063,2710.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7064,2711.025,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7065,2711.410,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7066,2711.795,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7067,2712.180,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7068,2712.565,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7069,2712.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7070,2713.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7071,2713.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7072,2714.105,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7073,2714.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7074,2714.875,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7075,2715.260,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7076,2715.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7077,2716.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7078,2716.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7079,2716.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7080,2717.185,0.000,-0.033,0.000,0.000,0.000,0.000,0.000
7081,2717.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7082,2717.955,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7083,2718.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7084,2718.725,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7085,2719.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7086,2719.496,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7087,2719.881,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7088,2720.266,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7089,2720.651,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7090,2721.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7091,2721.421,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7092,2721.806,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7093,2722.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7094,2722.576,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7095,2722.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7096,2723.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7097,2723.731,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7098,2724.116,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7099,2724.501,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7100,2724.886,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7101,2725.271,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7102,2725.656,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7103,2726.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7104,2726.426,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7105,2726.811,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7106,2727.196,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7107,2727.581,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7108,2727.967,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7109,2728.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7110,2728.737,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7111,2729.122,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7112,2729.507,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7113,2729.892,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7114,2730.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7115,2730.662,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7116,2731.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7117,2731.432,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7118,2731.817,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7119,2732.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7120,2732.587,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7121,2732.972,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7122,2733.357,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7123,2733.742,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7124,2734.127,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7125,2734.512,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7126,2734.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7127,2735.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7128,2735.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7129,2736.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7130,2736.437,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7131,2736.823,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7132,2737.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7133,2737.593,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7134,2737.978,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7135,2738.363,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7136,2738.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7137,2739.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7138,2739.518,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7139,2739.903,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7140,2740.288,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7141,2740.673,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7142,2741.058,0.000,-0.033,0.000,0.000,0.000,0.000,0.000
7143,2741.443,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7144,2741.828,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7145,2742.213,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7146,2742.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7147,2742.983,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7148,2743.368,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7149,2743.753,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7150,2744.138,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7151,2744.523,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7152,2744.908,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7153,2745.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7154,2745.679,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7155,2746.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7156,2746.449,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7157,2746.834,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7158,2747.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7159,2747.604,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7160,2747.989,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7161,2748.374,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7162,2748.759,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7163,2749.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7164,2749.529,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7165,2749.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7166,2750.299,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7167,2750.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7168,2751.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7169,2751.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7170,2751.839,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7171,2752.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7172,2752.609,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7173,2752.994,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7174,2753.379,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7175,2753.764,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7176,2754.149,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7177,2754.535,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7178,2754.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7179,2755.305,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7180,2755.690,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7181,2756.075,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7182,2756.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7183,2756.845,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7184,2757.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7185,2757.615,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7186,2758.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7187,2758.385,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7188,2758.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7189,2759.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7190,2759.540,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7191,2759.925,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7192,2760.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7193,2760.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7194,2761.080,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7195,2761.465,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7196,2761.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7197,2762.235,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7198,2762.620,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7199,2763.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7200,2763.391,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7201,2763.776,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7202,2764.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7203,2764.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7204,2764.931,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7205,2765.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7206,2765.701,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7207,2766.086,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7208,2766.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7209,2766.856,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7210,2767.241,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7211,2767.626,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7212,2768.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7213,2768.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7214,2768.781,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7215,2769.166,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7216,2769.551,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7217,2769.936,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7218,2770.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7219,2770.706,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7220,2771.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7221,2771.476,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7222,2771.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7223,2772.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7224,2772.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7225,2773.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7226,2773.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7227,2773.787,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7228,2774.172,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7229,2774.557,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7230,2774.942,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7231,2775.327,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7232,2775.712,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7233,2776.097,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7234,2776.482,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7235,2776.867,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7236,2777.252,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7237,2777.637,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7238,2778.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7239,2778.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7240,2778.792,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7241,2779.177,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7242,2779.562,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7243,2779.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7244,2780.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7245,2780.717,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7246,2781.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7247,2781.488,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7248,2781.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7249,2782.258,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7250,2782.643,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7251,2783.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7252,2783.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7253,2783.798,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7254,2784.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7255,2784.568,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7256,2784.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7257,2785.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7258,2785.723,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7259,2786.108,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7260,2786.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7261,2786.878,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7262,2787.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7263,2787.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7264,2788.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7265,2788.418,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7266,2788.803,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7267,2789.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7268,2789.573,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7269,2789.959,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7270,2790.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7271,2790.729,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7272,2791.114,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7273,2791.499,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7274,2791.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7275,2792.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7276,2792.654,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7277,2793.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7278,2793.424,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7279,2793.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7280,2794.194,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7281,2794.579,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7282,2794.964,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7283,2795.349,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7284,2795.734,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7285,2796.119,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7286,2796.504,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7287,2796.889,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7288,2797.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7289,2797.659,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7290,2798.044,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7291,2798.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7292,2798.815,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7293,2799.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7294,2799.585,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7295,2799.970,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7296,2800.355,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7297,2800.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7298,2801.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7299,2801.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7300,2801.895,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7301,2802.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7302,2802.665,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7303,2803.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7304,2803.435,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7305,2803.820,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7306,2804.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7307,2804.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7308,2804.975,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7309,2805.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7310,2805.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7311,2806.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7312,2806.515,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7313,2806.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7314,2807.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7315,2807.671,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7316,2808.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7317,2808.441,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7318,2808.826,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7319,2809.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7320,2809.596,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7321,2809.981,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7322,2810.366,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7323,2810.751,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7324,2811.136,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7325,2811.521,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
7326,2811.906,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7327,2812.291,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7328,2812.676,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7329,2813.061,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
7330,2813.446,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7331,2813.831,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7332,2814.216,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7333,2814.601,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7334,2814.986,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7335,2815.371,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7336,2815.756,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7337,2816.141,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
7338,2816.527,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
7339,2816.912,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7340,2817.297,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7341,2817.682,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7342,2818.067,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7343,2818.452,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7344,2818.837,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7345,2819.222,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7346,2819.607,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7347,2819.992,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7348,2820.377,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7349,2820.762,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7350,2821.147,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7351,2821.532,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7352,2821.917,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7353,2822.302,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7354,2822.687,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7355,2823.072,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
7356,2823.457,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
7357,2823.842,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7358,2824.227,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
7359,2824.612,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
7360,2824.998,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7361,2825.383,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7362,2825.768,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7363,2826.153,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7364,2826.538,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7365,2826.923,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7366,2827.308,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7367,2827.693,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7368,2828.078,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7369,2828.463,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7370,2828.848,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7371,2829.233,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7372,2829.618,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7373,2830.003,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7374,2830.388,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7375,2830.773,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7376,2831.158,0.000,0.000,0.001,0.001,0.000,0.000,0.001
7377,2831.543,0.000,0.000,0.001,0.001,0.000,0.000,0.001
